Job Title,Job URL,Company,Location,Job Description,required_skills
Cybersecurity Bootcamp,https://id.jobstreet.com/id/job/91623489?type=standard&ref=search-standalone&origin=cardTitle#sol=71aaa96194b178f8fd8d9e562127738a8699f502,Perusahaan Dirahasiakan,Jakarta Raya,"Requirements | Bachelor’s degree ( | S1 | ) in | Information Systems | or related field, fresh graduates are welcome to apply. | Have fundamental knowledge of computer networks, operating systems, and basic cybersecurity concepts. | Familiar with networking concepts such as IP addressing, subnetting, and network topology. | Have basic understanding of system administration, especially Windows or Linux environments. | Able to understand technical documentation and follow hands-on lab instructions. | Demonstrate strong interest in cybersecurity, network security, and system security. | Willing to learn new tools and technologies related to cybersecurity. | Committed to completing the full duration of the cybersecurity bootcamp. | Responsibilities | Attend all cybersecurity training sessions according to the scheduled timeline. | Complete hands-on assignments related to network security, system security, and basic ethical hacking. | Perform basic security configuration on networks and systems during lab sessions. | Complete assigned projects such as vulnerability assessment or network security simulations. | Actively participate in discussions, lab activities, and cybersecurity exercises. | Follow cybersecurity ethics and ensure all tools and techniques are used only for legal and educational purposes","[""Linux"", ""Networking""]"
Business Analyst,https://id.jobstreet.com/id/job/91624418?type=standard&ref=search-standalone&origin=cardTitle#sol=641976b48b4cfdc41bfc596a3381c6561686a532,Macquarie Group,Indonesia,"Additional office locations | Sydney | Job ID | 21399 | Date | 26-Mar-2026 | Permanent - Full time, | Job category | BFS - Business Analyst | As a Salesforce Business Analyst, you will play a key role in shaping how our service teams support clients, working closely with a Lead Business Analyst, Product Manager and delivery team. You will analyse current service and client processes, help design improved ways of working, and contribute to the delivery of new tools that support a more consultative service model. Your work will help ensure solutions are well understood, clearly defined and deliver real value for both clients and service teams. | As a Salesforce Business Analyst, you will play a key role in shaping how our service teams support clients, working closely with a Lead Business Analyst, Product Manager and delivery team. You will analyse current service and client processes, help design improved ways of working, and contribute to the delivery of new tools that support a more consultative service model. Your work will help ensure solutions are well understood, clearly defined and deliver real value for both clients and service teams.",[]
Jr Business Analyst (Teknologi Informasi & Komunikasi),https://id.jobstreet.com/id/job/91700341?type=standard&ref=search-standalone&origin=cardTitle#sol=2bcf77cf900ae051254959981b33e97a952062b2,GRIMAX,Jakarta Raya,"Kami mencari Junior Business Analyst yang memiliki minat di bidang Teknologi Informatika dan Komunikasi untuk membantu menjembatani kebutuhan bisnis dengan solusi teknologi. Posisi ini cocok untuk kandidat yang analitis, komunikatif, dan ingin berkembang dalam lingkungan berbasis teknologi. | Tanggung Jawab: | Mengumpulkan, menganalisis, dan mendokumentasikan kebutuhan bisnis dari stakeholder | Menerjemahkan kebutuhan bisnis menjadi spesifikasi fungsional untuk tim IT/developer | Membantu dalam proses perencanaan dan pengembangan sistem/aplikasi berbasis TIK | Melakukan analisis data sederhana untuk mendukung pengambilan keputusan | Berkoordinasi dengan tim internal (IT, produk, operasional) untuk memastikan solusi berjalan sesuai kebutuhan | Membuat laporan, dokumentasi, dan presentasi terkait hasil analisis | Mendukung proses testing (UAT) dan memastikan sistem sesuai dengan requirement | Mengidentifikasi peluang peningkatan proses bisnis melalui pemanfaatan teknologi | Kualifikasi: | Pendidikan minimal S1 di bidang Sistem Informasi, Teknik Informatika, Manajemen, atau bidang terkait | Fresh graduate dipersilakan melamar (pengalaman magang sebagai nilai tambah) | Memiliki pemahaman dasar tentang proses bisnis dan sistem informasi | Mampu menggunakan tools seperti Microsoft Excel, PowerPoint, dan tools analisis lainnya | Memiliki kemampuan komunikasi dan analisis yang baik | Mampu bekerja secara individu maupun dalam tim | Memiliki kemampuan problem solving dan critical thinking | Nilai Tambah: | Familiar dengan SQL, data visualization tools (misalnya Power BI/Tableau), atau basic programming | Bisa menggunakan Excel, Figma dan Trello | Memahami metodologi Agile/Scrum | Pengalaman dalam proyek IT atau digitalisasi bisnis","[""SQL"", ""Figma"", ""Tableau"", ""Power BI"", ""Excel"", ""Agile"", ""Scrum""]"
IT Security,https://id.jobstreet.com/id/job/91766944?type=standard&ref=search-standalone&origin=cardTitle#sol=d4763a2e72f7cb860bf8d786131f68887e43b855,Agit,Jakarta Raya,"Detect and prevent cyber threats | Design and propose the best security solution needs to protect computers, networks, software, data and information systems against any possible attacks",[]
Business Development Executive,https://id.jobstreet.com/id/job/91255332?type=standard&ref=search-standalone&origin=cardTitle#sol=b4d91f5a34f9498e904c764db3dbb894102f3df1,Boleh Dicoba Digital,Bandung,"Responsibilities | Build and manage a strong sales pipeline through proactive outbound prospecting and client outreach. | Own the full sales cycle: pitching, proposal development, negotiation, and deal closure. | Identify client needs and craft value-driven 360° digital solutions (creative, media, CRM, strategy). | Prepare compelling proposals, media plans, presentations, and commercial offers. | Drive revenue growth through new client acquisition, upselling, and cross-selling initiatives. | Lead onboarding and ensure smooth collaboration with internal teams. | Maintain accurate CRM documentation, healthy SQL pipeline, and active participation in relevant tenders. | This role is expected to contribute directly to individual revenue targets and support sustainable business growth. Ensure proper documentation, CRM updates, and structured client handover process. | Requirements: | Minimum of | 2 years | of work experience in Business Development or B2B Sales. | Experience in Digital Marketing or within a Creative Agency is a plus. | Proven experience in preparing proposals, media plans, and solution-based selling. | Accustomed to independently conducting outreach and lead generation through research and cold approaches. | Excellent communication and negotiation skills, with the ability to prepare quotations and technical proposals. | Ability to work cross-functionally with CRM, Lead Project Manager, and service teams. | Willing to work in a | hybrid | setting at the head office in Bandung/Jakarta.","[""SQL""]"
ERP Application Consultant,https://id.jobstreet.com/id/job/91372245?type=standard&ref=search-standalone&origin=cardTitle#sol=cfaf97aab41e684d0825e425a543cb30aa4f2f98,PT Artha Infotama (Jakarta),Jakarta Pusat,"Benefit : | Training. | Certification. | Requirement : | Minimum D3 major Information Technology, information system, Accounting, Management or Economic, or other relevant fields. | Minimum IPK 3.00 of scale 4.00. | Good communication skill, interpersonal skill and positive attitude. | Able to work independently and in a team. | Willing to travel. | Strong analytical skill. | Having experience in ERP minimum 1 year. | Familiar with SQL Programming is a must. | Job Description : | To Analyze, design and enhance the application system | To work closely with the team to ensure that the system delivery meets the business requirements, specifications in a timely and with quality. | Testing Customization (optional). | Create user guide / manuals. | Compensation : | Salary, THR, BPJS | Project Bonus. | Transportation to the project. | Allowance for project outside Jakarta / Surabaya. | Laptop Program","[""SQL""]"
SAP ABAP Junior,https://id.jobstreet.com/id/job/91342977?type=standard&ref=search-standalone&origin=cardTitle#sol=947035410f19bba0aa9c7abfe4cec304caabaa10,PT. Entrepreneur Trust Digital,Jakarta Pusat,"Requirement: | Min 1 years of experience as SAP Technical - ABAP - Modul FIAA, MM, BPC, dan Group Reporting (Salah satu saja) | Proficient in design system, database, query | Proficient in any languange programming | Proficient in scheduler, testing, deploy | Experience in developing SAP integration program with other system | SDLC (agile/scrum/waterfall) | Proficient in English (verbal & written)","[""Agile"", ""Scrum""]"
Technical Support Engineer,https://id.jobstreet.com/id/job/91392589?type=standard&ref=search-standalone&origin=cardTitle#sol=196b5ea4370b91872c79f075315bd6d8f5149a75,PT IBMC Business Group,Jakarta Raya,"IBMC | stands as a prominent Business Management Consulting Company in Indonesia, dedicated to propelling business achievements. We offer a comprehensive range of services tailored to meet the diverse needs of both local and international businesses. This role will be managed directly under IBMC | to support our client based in Bali within the SaaS and IT Services sector. | We are looking for a highly skilled Technical Support Engineer to bridge the gap between our complex IT solutions and our global users. This is a | fully remote | position that requires a commitment to working during | Pacific Standard Time (PST) | hours (GMT-8) to support our international client base. If you have a strong technical foundation and a passion for solving puzzles, you will thrive in this role. | Responsibilities | Technical Troubleshooting: | Respond to and resolve complex technical inquiries, issues, and requests related to our products and services in a timely manner. | Problem Resolution: | Identify, troubleshoot, and provide effective solutions for technical bottlenecks involving cloud infrastructure and web applications. | Documentation: | Maintain accurate, detailed, and up-to-date records of all customer interactions, technical issues, and successful resolutions within our support system. | Product Knowledge: | Continuously deepen your expertise in our evolving product suite and services to provide superior technical guidance. | Feedback Loop: | Provide ongoing, data-driven input to our internal engineering team to help improve and develop our products based on real-world customer demands and pain points. | Requirements | Experience: | Minimum of 2 years of proven experience in IT or technical customer support roles. | Technical Foundation: | Solid knowledge of | Amazon Web Services (AWS) | , Web Development, Programming Logic, and Computer Networks. | Language Proficiency: | Excellent | English | communication skills, both verbal and written (mandatory for international client interaction). | Analytical Thinking: | Exceptional problem-solving skills and the ability to maintain composure and efficiency under pressure. | Shift: | Must be able and willing to work according to | Pacific Standard Time (PST) | / Los Angeles time zone (GMT-8). | From 5PM - 2AM Jakarta time | Preferred Skill: | Background or proficiency in programming (coding) is highly preferred to better assist in technical debugging. | Benefits & Perks | Competitive Compensation: | Salary package aligned with the technical nature of the role and shift requirements. | Remote Work: | Fully remote setup allowing you to work from anywhere in Indonesia. | Career Advancement: | Direct management and professional development support from IBMC. | Global Exposure: | Opportunity to work with international stakeholders and cutting-edge SaaS technologies. | Health & Wellness: | Health Insurance coverage (BPJS or equivalent) and other standard company perks.","[""AWS"", ""Troubleshooting""]"
Computer Vision Internship,https://id.jobstreet.com/id/job/91668355?type=standard&ref=search-standalone&origin=cardTitle#sol=04cce866af99d8df341ac54c6f6795c792e144a2,Jonas Photo,Bandung,"Qualifications | Currently enrolled as an active student (minimum 4th semester) in Visual Communication Design or related field with strong interest in technology, AI, and robotics | Basic understanding of computer vision concepts (image processing, object detection, or pattern recognition) | Familiar with AI tools or frameworks such as OpenCV, TensorFlow, or PyTorch is a plus | Able to understand visual data and translate it into structured logic or system workflows | Basic programming knowledge (preferably Python) for AI or image processing tasks | Strong analytical thinking and problem-solving skills, especially in visual-based systems | Interested in the application of AI for robotics, automation, or smart imaging systems | Detail-oriented, adaptive, and willing to learn new technologies | Able to work collaboratively in a multidisciplinary team (design, engineering, and product)","[""Python"", ""TensorFlow"", ""PyTorch""]"
Software Engineer,https://id.jobstreet.com/id/job/91756585?type=standard&ref=search-standalone&origin=cardTitle#sol=ef94275692584f336d6bd9dd78cab1ccb9a91290,PT INSERASENA (POLYGON GROUP),Sidoarjo,"Software Engineer | We have always focused on the end-to-end experience for our customers, and as a Software Engineer, you will have the chance to help bring joy to millions of people worldwide. You will work under a dynamic work environment and get opportunities to escalate your communication skill and have your very own global experience. | Responsibility | Do research and analytics in the latest technology and adjust it to business needs. | Develop the application as scheduled in the project timeline. | Responsible for the end-to-end QA process in testing, software Improvement Initiatives, and configuration/release management. | Responsible for intense communication with the product owner regarding the software development process. | Requirement | Bachelor's degree in Computer Science, Information Technology, Business Information System, or related subject. | Fresh graduate is welcomed to apply. | Experience and capability in Laravel/ PHP. | Having knowledge of core CSS, JavaScript, Laravel/ PHP, and HTML. | Proficient understanding of code versioning tools, such as Git. | Ability to manage multiple projects developed. | Ability to work as an individual as well as in a team.","[""JavaScript"", ""HTML"", ""CSS"", ""PHP"", ""Laravel"", ""Git"", ""QA""]"
Teknisi Jaringan WIFI - Balikpapan,https://id.jobstreet.com/id/job/91754751?type=standard&ref=search-standalone&origin=cardTitle#sol=078fd08fee95913fe086dcb05ddb5dad7a543aa4,PT Duta Generasi Mandiri,Balikpapan,- Melakukan aktivitas instalasi dan aktivasi kepada pelanggan. | - Memberikan dukungan teknis kepada pelanggan melalui pemecahan masalah jarak jauh atau di tempat. | - Memberikan solusi teknis untuk mendukung peralatan jaringan akses pelanggan. | - Memberikan informasi dan memastikan layanan pelanggan bisa di gunakan dan tidak terkendala. | - Memastikan pelanggan mengerti apabila terjadi kendala baik secara teknis atau non teknis | - Memastikan layanan yang disediakan oleh perusahaan dapat diterima dengan baik oleh pelanggan sesuai dengan visi dan misi perusahaan.,[]
Product IT Manager,https://id.jobstreet.com/id/job/90754463?type=standard&ref=search-standalone&origin=cardTitle#sol=6937ee56395dacccd10dc3a7fe7e453dc78c8031,PT Tech Grid Indonesia,Kebayoran Lama,"Description | 1. Perencanaan Produk (Product Planning) | • Menentukan visi dan strategi produk IT sesuai tujuan bisnis perusahaan. | • Membuat product roadmap (rencana pengembangan produk jangka pendek dan panjang). | • Mengidentifikasi peluang fitur baru atau peningkatan sistem. | 2. Manajemen Pengembangan Produk | • Mengelola proses pengembangan software atau sistem IT dari awal hingga rilis. | • Berkoordinasi dengan tim developer, UI/UX, QA, dan DevOps. | • Mengatur prioritas fitur dalam backlog. | 3. Analisis Kebutuhan Bisnis | • Mengumpulkan dan menganalisis requirement dari stakeholder atau user. | • Mengubah kebutuhan bisnis menjadi spesifikasi teknis (product requirement). | 4. Koordinasi Tim IT | • Memimpin atau mengarahkan tim teknis selama proses development. | • Memastikan proyek berjalan sesuai timeline, budget, dan kualitas. | 5. Monitoring Performa Produk | • Memantau kinerja aplikasi atau sistem setelah diluncurkan. | • Menggunakan data (analytics, feedback user) untuk meningkatkan produk. | 6. Quality Control & Testing | • Memastikan produk sudah melalui proses testing (QA) sebelum release. | • Mengurangi bug dan memastikan stabilitas sistem. | 7. Stakeholder Management | • Berkomunikasi dengan manajemen, tim bisnis, marketing, dan klien. | • Menjelaskan progres produk dan hasil pengembangan. | 8. Manajemen Risiko Teknologi | • Mengidentifikasi risiko teknis seperti security, scalability, dan reliability. | • Menentukan solusi atau strategi mitigasi. | Job Requirement | • Salary : 15 juta (gross) | • Kuota kebutuhan : 2 | • Minimal 3 tahun pengalaman sebagai Product Manager IT | ""HiredToday adalah situs lowongan kerja terpercaya di Indonesia sejak 2016, yang telah membantu ribuan orang mencari kerja melalui kolaborasi dengan ratusan perusahaan dari berbagai industri. HiredToday menawarkan lowongan kerja eksklusif yang mendukung aspirasi karier Anda"" | ""Pihak HiredToday.com dan Perusahaan tidak akan meminta biaya dalam bentuk apapun pada saat melakukan proses recruitment. Mohon segera melaporkan kepada kami, apabila Anda jika pada saat diundang untuk interview dan diminta untuk melakukan pembayaran dengan sejumlah uang."" | ""HiredToday.com and the Company will not ask for any form of payment during the recruitment process. Please report to us immediately, if you are invited for an interview and asked to make a payment with a sum of money.""","[""UI/UX"", ""QA""]"
Project Manager AI & Computer Vision,https://id.jobstreet.com/id/job/91818185?type=standard&ref=search-standalone&origin=cardTitle#sol=b02711498f4e51fc0dafbd3f1f48158b573a369d,TechConnect,Paloh,Description | Requirements | Benefits,[]
Web Developer,https://id.jobstreet.com/id/job/91536695?type=standard&ref=search-standalone&origin=cardTitle#sol=b147e35c8d70ec0387fcb7506d757905b1de817b,Jogja Tourism Training Center,Yogyakarta,"Pendidikan minimal S1 Ilmu komputer/ Sistem Informasi/ Informasi teknologi | Pengalaman minimal 1 tahun di bidang yang sama | Menguasai PHP, javascript, MySQL, bootstrap | Mampu menggunakan framework Laravel | Menguasai wordpress dan elementor | Komunikatif dan mampu bekerja dalam tim | Memiliki laptop pribadi | Domisili DIY","[""JavaScript"", ""PHP"", ""Laravel"", ""MySQL""]"
Programmer,https://id.jobstreet.com/id/job/91780631?type=standard&ref=search-standalone&origin=cardTitle#sol=159d11042ebb5c76bd201f1e842a9fe0ac02ec5b,PT Information Technology Service Centre,Jakarta Raya,Perempuan/Laki-laki | Berpengalaman Membuat program mengunakan: | SQL Server | VB.Net | Power BI | Subjek Lamaran Wajib : | Nama_Programmer_Jakarta | Kirimkan CV melalu Email | Email : | itscrecruitment@gmail.com,"[""SQL"", "".NET"", ""Power BI""]"
Junior Project Manager Managed Business Group (MBG) - XL Smart Jakarta,https://id.jobstreet.com/id/job/91790570?type=standard&ref=search-standalone&origin=cardTitle#sol=87c9c4cde0aa930b0a06ef62e269bab8e7284517,PT Duta Generasi Mandiri,Jakarta Raya,"job roles MBG | 1. Received Notification Quotation from SF via email | 2. Check & Approval Quotation | 3. Assign PR to Project Coordinator | 4. Check PR & Coordination with vendor related BOQ & LB | 5. Create BS (New Project) / EWO (Relocation, Reroute, Upgrade Project) | 6. Create ECRF (Site FE is Tower Providers Tower | 7. Create SPK to Partner | 8. Send PO & SIK to vendor | 9. Send SPK to partner | 10. Vendor coordination with customer for schedule installation | 11. Vendor give information to PM Enterprise (Design Project) related schedule survey | 12. Coordination to Portfolio/Solution If the project needs additional cost | 13. Final Confirmation SR (Comp)",[]
Intern Developer,https://id.jobstreet.com/id/job/91647166?type=standard&ref=search-standalone&origin=cardTitle#sol=b312651d815b1b8d4380738b5c6699554bc7811d,PT Piposmart Digital Indonesia,Batam Kota,"Bergabunglah Sebagai INTERN DEVELOPER — Bangun Teknologi Masa Depan Bersama PT. Piposmart Digital Indonesia  ❗❗❗ | Kualifikasi : | 1. Mahasiswa/Mahasiswi Aktif dalam bidang IT seperti Computer Science, Sistem Informasi, Rekayasa Perangkat Lunak, dlsb. | 2. Memiliki Pemahaman dan Kemampuan menggunakan React, Bootstrap, Java, php, Golang, Kotlin, MySQL, Flutter, dan Next.js. Penguasaan secara Menyeluruh menjadi Nilai Plus | 3. Memiliki kemampuan analitis, konseptual, kreatif, dan inovatif. | 4. Coding skills yang baik, rapi, dan mau belajar mengikuti best practice. | 5. Berpengalaman dalam DevOps, CI/CD, dan pengembangan RESTful API. | 6. Bersedia belajar dan berkembang dalam proses pengembangan software | 7. Memiliki fondasi kuat di bidang IT dan memahami sistem, server, infrastruktur, serta teknologi pendukung. | 8. Memiliki ketertarikan dalam pengembangan aplikasi (web / mobile) | Bersedia belajar dan berkembang dalam proses pengembangan software | 10. Memiliki komunikasi yang baik dan attitude yang positif. | 11. Nilai tambah jika pernah mengerjakan project pribadi / tugas kuliah terkait coding. | Benefit : | ✅ Surat Keterangan Magang (Internship Certificate) | ✅ Pengalaman kerja nyata di perusahaan teknologi | ✅ Bimbingan langsung dari tim profesional | ✅ Lingkungan Kerja Nyaman, Indoor dan tidak Toxic | ✅ Akses course pembelajaran dan upskilling | ✅ Kesempatan membangun teknologi yang digunakan di berbagai kota di Indonesia | ✅ Kesempatan berkontribusi pada proyek nyata & networking profesional | Tertarik berkontribusi dalam pembangunan teknologi digital? | Kirim CV, portofolio proyek (jika ada), dan dokumen pendukung anda!","[""Java"", ""PHP"", ""Golang"", ""Kotlin"", ""React"", ""Next.js"", ""Flutter"", ""CI/CD"", ""Networking"", ""MySQL"", ""API""]"
IT Developer (Fullstack),https://id.jobstreet.com/id/job/91343242?type=standard&ref=search-standalone&origin=cardTitle#sol=f769bb637d0ffa1538794f5b48d860a3823b37de,PT Cipta Adhyabusana,Jakarta Barat,"Qualifications : | Minimum education of Associate’s (D3) or Bachelor’s degree (S1) in Computer Science, Information Technology, Information Systems, or a related field. | Have 2–3 years of hands-on experience in software developer. | Proficient in programming languages such as Node.js (Express), AngularJS, Laravel (PHP), as well as database management (MySQL, PostgreSQL). | Solid understanding of manual deployment & basic CI/CD (e.g., Git, GitLab CI). | Familiar with cloud such as AWS, Google Cloud Platform (GCP), or others; skilled in using Linux (Ubuntu/CentOS) and the command line. | Strong understanding of API concepts and system integration. | Job Descriptions : | Develop and maintain internal company systems (ERP, website, and POS) | Design, build and manage APIs for system integration. | Perform system enhancement, debugging, troubleshooting, and optimization. | Support and maintain POS system (basic level). | Collaborate with IT team to develop and implement new features. | Ensure system performance, stability, and scalability. | Prepare and maintain technical documentation and system Standard Operating Procedures (SOPs).","[""PHP"", ""Node.js"", ""Express"", ""Laravel"", ""Linux"", ""AWS"", ""GCP"", ""Git"", ""GitLab"", ""CI/CD"", ""MySQL"", ""PostgreSQL"", ""API"", ""Troubleshooting""]"
Lowongan Kerja IT Junior Project Manager,https://id.jobstreet.com/id/job/90477865?type=standard&ref=search-standalone&origin=cardTitle#sol=9dfbe01a61958034da8e8aa529ac7dfef4a27295,PT. Garuda Lintas Cakrawala (Dasaria),Malang,"Info Terbaru Lowongan Kerja IT Junior Project Manager Malang Februari 2026 di PT. Garuda Lintas Cakrawala (Dasaria) | . Selamat Sore bagi pengunjung setia yang sedang mencari pekerjaan. Semoga tidak putus asa untuk mencari pekerjaan yang sesuai dengan minat Anda. Memang kadang mencari pekerjaan yang cocok sangatlah sulit di tahun 2026 ini. Pada kesempatan ini admin akan memberikan informasi Lowongan Kerja IT Junior Project Manager Malang Februari 2026 di PT. Garuda Lintas Cakrawala (Dasaria). Berikut ini informasi lebih detail mengenai Lowongan Kerja IT Junior Project Manager Malang Februari 2026 PT. Garuda Lintas Cakrawala (Dasaria). | Lowongan Kerja IT Junior Project Manager Malang Februari 2026 PT. Garuda Lintas Cakrawala (Dasaria) | Berikut ini adalah persyaratan yang harus Anda penuhi untuk memenuhi Lowongan Kerja IT Junior Project Manager Malang Februari 2026 PT. Garuda Lintas Cakrawala (Dasaria) yang dibuka pada 18 Februari 2026 ini: | Mengidentifikasi kebutuhan proyek dan menyusun perencanaan (scope, timeline, prioritas). | Menyiapkan dokumen teknis serta pengaturan sumber daya dan metode kerja. | Memantau progres proyek, mengelola risiko, dan melaporkan perkembangan. | Memastikan kualitas deliverables sesuai standar dan kebutuhan user. | Mendukung eksekusi teknis serta koordinasi dengan tim dan vendor bila diperlukan. | Pendidikan minimal S1 (Teknik/Sistem Informasi/Manajemen atau relevan). | Pengalaman 1–3 tahun di bidang IT/proyek. | Memahami dasar manajemen proyek (scope, timeline, deliverables, risiko). | Mampu berkoordinasi lintas tim dan berkomunikasi efektif dengan stakeholder. | Familiar tools manajemen proyek & spreadsheet (Jira/Trello/Asana/Notion/MS Project). | Memahami Agile/Scrum atau Waterfall (dasar). | Terorganisir, problem solver, dan mampu bekerja dengan target waktu. | Sertifikasi manajemen proyek menjadi nilai tambah. | ""HiredToday adalah situs lowongan kerja terpercaya di Indonesia sejak 2016, yang telah membantu ribuan orang mencari kerja melalui kolaborasi dengan ratusan perusahaan dari berbagai industri. HiredToday menawarkan lowongan kerja eksklusif yang mendukung aspirasi karier Anda"" | ""Pihak HiredToday.com dan Perusahaan tidak akan meminta biaya dalam bentuk apapun pada saat melakukan proses recruitment. Mohon segera melaporkan kepada kami, apabila Anda jika pada saat diundang untuk interview dan diminta untuk melakukan pembayaran dengan sejumlah uang."" | ""HiredToday.com and the Company will not ask for any form of payment during the recruitment process. Please report to us immediately, if you are invited for an interview and asked to make a payment with a sum of money."" | Hanya peserta yang memenuhi syarat di atas yang akan dipanggil untuk melakukan tes selanjutnya. Untuk itu jika Anda berminat dan memenuhi pelamar Lowongan Kerja IT Junior Project Manager Malang Februari 2026 PT. Garuda Lintas Cakrawala (Dasaria) di atas, silahkan kirimkan lamaran Anda sebelum batas pendaftaran. | Demikian | informasi Lowongan Kerja IT Junior Project Manager Malang Februari 2026 PT. Garuda Lintas Cakrawala (Dasaria) | yang dapat kami sampaikan. Semoga informasi lowongan kerja hari ini membantu Anda sekalian yang sedang mencari pekerjaan. Jika Info lowongan kerja di atas tidak pas dengan minat Anda, tidak ada salahnya untuk membaca informasi lowongan kerja lainnya di bawah ini. Akhir kata kami ucapkan terima kasih sudah mengunjungi website ini, jangan lupa untuk membagikan info bermanfaat ini melalui twitter. Selamat mencari kerja dan berkarya! | Jika sahabat berminat mendaftar | Lowongan Kerja IT Junior Project Manager Malang Februari 2026 PT. Garuda Lintas Cakrawala (Dasaria) | , segera siapkan persyaratan dan dokumen yang diminta untuk melamar Lowongan Kerja IT Junior Project Manager Malang Februari 2026 PT. Garuda Lintas Cakrawala (Dasaria) tersebut. Silakan klik tombol ""Kirim Lamaran"" di bawah ini. | Kirim Lamaran","[""Agile"", ""Scrum""]"
Internship Programmer,https://id.jobstreet.com/id/job/91700575?type=standard&ref=search-standalone&origin=cardTitle#sol=e6ea6c95bbb29aaeb62bc5b738cce4f125a6852f,PT Lamda Digitama Indonesia,Kalasan,"Sebagai | Intern Programmer | , kandidat akan terlibat dalam proses pengembangan aplikasi serta mendukung tim dalam pelaksanaan proyek. Berikut tanggung jawab, kualifikasi, dan benefit yang ditawarkan: | 🔹 Tanggung Jawab & Kualifikasi: | Membantu pengembangan aplikasi (coding) sesuai kebutuhan sistem | Mendukung proses migrasi dan implementasi aplikasi | Berkolaborasi dalam project internal maupun klien | Memahami konsep REST API dan database relasional (PostgreSQL) | Memiliki dasar pemrograman (Java, .NET, Golang, atau JavaScript) | Familiar dengan React.js (component, state, props, hooks dasar) | Terbiasa menggunakan tools berbasis AI sebagai pendukung kerja | Memiliki kemauan belajar yang tinggi dan mampu bekerja dalam tim | Fresh Graduate jurusan Teknik Informatika, Sistem Informasi, atau bidang terkait | 🎁 Benefit: | Sertifikat magang | Uang saku | Makan siang | Pengalaman langsung dalam proyek nyata | Kesempatan berkembang menjadi bagian dari tim internal","[""Java"", ""JavaScript"", ""Golang"", ""React"", ""PostgreSQL"", ""API"", ""REST API""]"
Odoo Functional,https://id.jobstreet.com/id/job/91684033?type=standard&ref=search-standalone&origin=cardTitle#sol=37e033aa0e3eef69ea482a2ca001d1f7f997265d,PT Bali Ocean Magic (Waterbom Bali),Badung,"Job Description | Business Process Analysis & Design | Map current and target processes for ticketing, FO, retail, F&B, finance, and marketing in Odoo. | Translate business needs into clear functional requirements and user stories. | Maintain a living process/system blueprint (based on the existing BA and PRD). | Odoo Configuration & Functional Ownership | Configure core Odoo modules (POS, Sales, Purchase, Inventory, Accounting, CRM, Marketing) within agreed guardrails. | Manage master data structures (products, price lists, partners, COA, analytic dimensions) in coordination with Finance and Operations. | Work with the Odoo developer and vendor on gaps that require customization or integration. | Issue Triage & Continuous Improvement | Act as the first point of contact for business issues: reproduce, document, classify (user error, config, data, bug, or new request). | Maintain an issue log with clear steps to reproduce, screenshots, and priority. | Propose pragmatic, low‑risk improvements to simplify operations and reduce manual. | Project & Change Management | Plan and coordinate changes: scope, impact, testing, release notes, and communication. | Own and run UAT cycles: design test cases, coordinate key users, and sign off on results. | Ensure changes are traceable from requirement → spec → development → testing → production. | Training, Documentation & User Support | Prepare simple SOPs, quick reference guides, and short training decks for each department. | Deliver training and refreshers for FO, Finance, Retail, F&B, Sales & Marketing users. | Provide level‑1 functional support and escalate to in‑house dev/vendor where needed. | Data Quality & Reporting Support | Work with Finance and a reporting analyst to validate key reports (revenue, visitors, AR/AP, inventory). | Help define reporting requirements and ensure Odoo data structures support them. | Minimum Qualifications | 3+ years experience as Odoo Functional Consultant / Business Analyst / ERP Implementor in Indonesia. | Hands‑on experience configuring and supporting several Odoo modules (at least: POS/Sales, Inventory, Accounting; plus advantage for CRM/Marketing / F&B / Hospitality). | Strong understanding of end‑to‑end business processes (Order‑to‑Cash, Procure‑to‑Pay, Inventory, basic Accounting). | Proven experience running UAT, preparing functional documents (BRD/FSD/blueprint), and working with developers on customizations. | Comfortable working on‑site with operational teams (FO, kitchen, retail, finance), not only in a back‑office role. | Solid communication skills in Bahasa Indonesia and working English; able to explain system behaviour in simple language to non‑technical users. | Structured, detail‑oriented, and disciplined in documentation.",[]
