Job Title,Job URL,Company,Location,Job Description,required_skills
Business Analyst,https://id.jobstreet.com/id/job/91017047?type=standard&ref=search-standalone&origin=cardTitle#sol=67ac029da277de0ca8a94c69d915ea1610f62ffb,Kinobi AI,Jakarta Pusat,"Kinobi AI | is a Singapore-based company dedicated to transforming higher education by helping universities go beyond just academics. We focus on holistic student success, leveraging AI-powered solutions to ensure that students are well-prepared for their careers. We're looking for individuals who share our vision and want to make a meaningful impact in the future of education. | Our purpose is to: | Empower institutions to guide their beneficiaries toward meaningful employment opportunities through AI-driven solutions | Demonstrate to the world that a global AI-powered B2B SaaS enterprise can be successfully built from Southeast Asia | About the Role | As a | Business Analyst | , you will play a key role in designing and shaping end-to-end SaaS solutions for Kinobi’s clients. This role bridges business requirements and technical execution — ensuring proposed solutions are commercially viable, functionally clear, and technically feasible. | You will work closely with Sales, Product, Engineering, and Implementation teams across pre-sales and early delivery phases. While grounded in strong business analysis fundamentals, this role also involves contributing to high-level solution architecture and supporting technical solution decisions. | This position is ideal for candidates with Business Analyst, Pre-Sales, or Technical Consulting backgrounds who want to deepen their exposure to solution architecture in a SaaS environment. | Responsibilities | Solution Architecture & Technical Ownership | Design and define high-level solution architectures, including system components, integrations, data flows, and deployment models. | Gather, analyze, and validate client business, functional, and technical requirements, including non-functional requirements such as scalability, security, performance, and reliability. | Assess technical feasibility, risks, and constraints of proposed solutions, and recommend architectural approaches and mitigation strategies. | Act as the technical authority during pre-sales and solutioning, ensuring solutions align with product capabilities and implementation realities. | Functional Solutioning & Delivery Readiness | Translate solution architectures into clear functional scopes, assumptions, and constraints to support smooth handover from pre-sales to implementation | Guide proof-of-concepts (POCs) and demos, ensuring functional workflows and technical designs accurately reflect real-world use cases. | Collaborate closely with Product Managers and Implementation teams to ensure solutions are deliverable, scalable, and operationally sound. | Support audit and compliance requirements (e.g., ISO 27001, IMDA) by aligning solution designs with required security and regulatory standards. | Commercial & Operational Support | Support proposal development and RFP responses by contributing architectural inputs, functional solution narratives, and technical justifications. | Maintain clear and structured solution documentation to support internal alignment and execution. | Provide insights and feedback to improve solution effectiveness, proposal success, and client satisfaction. | Conduct structured follow-ups and engagements with potential clients to clarify business, functional, and technical requirements, validate solution assumptions, and refine solution scope throughout the pre-sales and solutioning process. | Requirements | 1-3 years of experience in SaaS, solution architecture, pre-sales engineering, technical consulting, or solution-focused roles. | Strong understanding of SaaS platforms, system architecture concepts, and integration patterns. | Experience gathering and translating business, functional, and technical requirements into viable solution designs. | Ability to reason about non-functional requirements such as scalability, security, performance, and reliability. | Comfortable balancing technical design with functional and operational considerations. | Strong English | communication skills, with the ability to explain technical concepts to non-technical stakeholders. | Comfortable working closely with cross-functional teams (Sales, Product, Implementation). | Highly organized, detail-oriented, and able to manage multiple solution streams in parallel. | Familiarity with AI-enabled solutions, data platforms, or process automation is a plus. | Exposure to RFPs, client-facing solutioning, or enterprise delivery environments preferred. | Self-driven, proactive, and motivated to grow in both technical depth and operational impact. | Why Join Us? | Work on a meaningful AI-powered product that’s transforming the future of education and impacting millions of students across Southeast Asia and beyond. | Be part of a fast-growing company with founders who deeply care about your professional and personal growth — and who are committed to building with purpose and intelligence. | Get ownership and flexibility to shape how the tech + AI team grows and scales — from roadmap to architectural decisions. | Additional Information: | All interviews and communication will be conducted in English. | Only shortlisted candidates will be contacted.","[""Go""]"
Manager Operational,https://id.jobstreet.com/id/job/91303157?type=standard&ref=search-standalone&origin=cardTitle#sol=2d10ed5a541f2b9a308a605ef7813b089dd6eaaa,Hose Motor,Riau,"Tugas & Tanggung Jawab Utama: | Membantu proses pencatatan transaksi keuangan harian (penjualan, pembelian, biaya operasional) | Menginput data ke dalam sistem akuntansi secara akurat dan tepat waktu | Membantu penyusunan laporan keuangan bulanan (laba rugi, neraca, arus kas) | Melakukan pengecekan dan pengarsipan dokumen keuangan (invoice, faktur, kwitansi) | Membantu proses rekonsiliasi bank dan kas | Mendukung proses closing bulanan dan tahunan | Menyiapkan data dan dokumen untuk kebutuhan audit",[]
IT Security Senior,https://id.jobstreet.com/id/job/91348540?type=standard&ref=search-standalone&origin=cardTitle#sol=d1f534eba8591750baf823358198088eb891ae65,PT INDONESIA MOROWALI INDUSTRIAL PARK,Jakarta Barat,"Key Responsibilities: | 1. Security monitoring and incident response handling. | 2. Manage and maintain security infrastructure. | 3. Conduct vulnerability assessment and management. | 4. Ensure compliance with security policies and standards. | 5. Perform security risk assessment and mitigation. | 6. Manage access control and user permissions. | 7. Conduct security awareness initiatives. | 8. Prepare security documentation and reporting. | Skills & Qualifications: | 1. Bachelor’s degree in IT, Computer Science, or related field. | 2. Minimum 5 years of experience in IT or security-related roles. | 3. Strong teamwork and communication skills. | 4. Strong troubleshooting and problem-solving abilities. | 5. Experience in managing Windows and Linux server environments.","[""Linux"", ""Troubleshooting""]"
CCTV Operator,https://id.jobstreet.com/id/job/91503086?type=standard&ref=search-standalone&origin=cardTitle#sol=1876d8b45dd42ee99d36433a96b2d22eb63d0dc4,PT Bumitama Gunajaya Agro,Jakarta Selatan,"Tanggung Jawab: | Memantau sistem CCTV untuk memastikan keselamatan dan kepatuhan terhadap SOP. | Mendeteksi potensi bahaya dan pelanggaran SOP di area mill. | Mengidentifikasi dan mencatat aktivitas mencurigakan serta melaporkan kepada tim terkait. | Menyimpan dan mendokumentasikan rekaman CCTV yang relevan dengan insiden yang terjadi. | Menjaga kerahasiaan data rekaman CCTV dan hanya memberikan akses kepada pihak yang berwenang. | Kualifikasi: | Pendidikan minimal SMK, jurusan Informatika/ Teknik Jaringan Komputer | Pengalaman di bidang serupa minimal 2 tahun | Mampu mengoperasikan sistem CCTV dan perangkat terkait | Penempatan di Head Office, Jakarta",[]
Moblie Developer (Flutter),https://id.jobstreet.com/id/job/91438336?type=standard&ref=search-standalone&origin=cardTitle#sol=d08d9273a6958ea0676eff16d866641ceffd63a4,PT Adi Data Informatika,Jakarta Raya,"* Pendidikan minimal S1 jurusan Teknik Informatika, Sistem Informasi, Ilmu Komputer, atau bidang terkait. | * Memiliki minimal 2 tahun pengalaman profesional sebagai Mobile Developer setelah lulus kuliah. | * Memiliki pengalaman dalam pengembangan aplikasi mobile menggunakan Flutter. | * Lebih diutamakan memiliki pengalaman dalam mendesain atau mengembangkan UI/UX aplikasi mobile (iOS/Android). | * Memiliki pengalaman bekerja dalam proyek pengembangan aplikasi menggunakan metode Agile dan/atau Waterfall. | * Memiliki pemahaman dalam melakukan analisa, desain, dan visualisasi untuk menciptakan tampilan aplikasi mobile yang user-centric. | * Memiliki pengalaman mengembangkan aplikasi berbasis mobile dalam satu siklus pengembangan (SDLC). | * Memiliki sertifikasi di bidang Mobile (Flutter) menjadi nilai tambah.","[""Flutter"", ""UI/UX"", ""Agile""]"
Staff NOC & Customer Service,https://id.jobstreet.com/id/job/91486223?type=standard&ref=search-standalone&origin=cardTitle#sol=4fbe1a991181f56c87d68fdbce470c9512c8842b,PT Circlecom Nusantara Indonesia,Jakarta Utara,"Tanggung Jawab: | 1. Menangani keluhan pelanggan via voice & chat dengan komunikasi yang profesional | 2. Troubleshoot & monitoring gangguan jaringan secara cepat | 3. Eskalasi dan koordinasi dengan tim Network | 4. Mengoperasikan tools CRM & monitoring (Odoo, Winbox, LibreNMS, Cacti MRTG, Omnichannel) | Kualifikasi: | - Pendidikan min. D3 Teknik Informatika / Sistem Informasi / Teknik Elektro | - Pengalaman min. 1 tahun di posisi NOC atau Customer Service | - Memiliki sertifikasi MTCNA / CCNA / JNCIA (diutamakan) | - Menguasai LAN, WAN, VLAN, BGP, FTTH, Router, Switch L2/L3, ONT, AP | - Bahasa Inggris aktif (advance level) | - Mampu bekerja di bawah tekanan dan dalam tim","[""CCNA""]"
IT Infrastructure Engineer,https://id.jobstreet.com/id/job/91371049?type=standard&ref=search-standalone&origin=cardTitle#sol=7b2a03f7779f2d4e061a2219a8cfd2a3efc2786c,PT Mitra Informatika,Surabaya,"Job Description: | Maintain all infrastructure on both bare metal and cloud environments | Implement infrastructure automation using Infrastructure as Code (IaC) tools like Kubernetes, Terraform, Ansible | Implement DevSecOps on CI/CD pipeline | Monitoring and logging systems using tools like Grafana stack | Collaborate with the team to ensure system performance and reliability | Requirements: | Basic understanding of DevOps concepts, cloud technologies | Familiar with server and networking fundamentals (Mikrotik or Cisco is a plus) | Basic knowledge of relational databases (e.g., MySQL, PostgreSQL) | Comfortable working with UNIX/Linux operating systems | Able to write simple scripts using Bash or Python | Eager to learn new technologies and grow with the team | Good communication skills and a team player | Fresh graduates are welcome to apply | Benefits: | • Join very attractive and unique team that represent quality of generation | • Healthy and cozy working environment | • Handle big customer, big real problems | • Free lunch | • Working tools (Laptop, etc) | • Fun and humble company culture without any politics","[""Python"", ""Linux"", ""Kubernetes"", ""CI/CD"", ""Networking"", ""Cisco"", ""MySQL"", ""PostgreSQL""]"
System Implementation Specialist,https://id.jobstreet.com/id/job/91342610?type=standard&ref=search-standalone&origin=cardTitle#sol=ac3c03b755380c9b6eac0608a175a84ac8fb108f,PT. Fresh Mall Supply,Jakarta Utara,"Key Responsibilities & Job Description | 1. System Deployment & Go-Live | • Responsible for on-site or remote deployment, installation, and initial configuration of POS systems for newly signed merchants. | • Coordinate resources to ensure smooth integration and testing of hardware (e.g., POS terminals, printers, scanners) with the software system. | 2. Backend Setup & Data Configuration | • Configure system backend structure based on the merchant’s business model (e.g., retail, F&B). | • Accurately input and manage merchant data, including store information, staff roles and permissions, product/menu details, inventory, pricing, and promotional settings. | • Set up key business parameters such as membership programs, payment methods, and invoicing rules according to client needs. | 3. Frontend Implementation & Training | • Conduct on-site setup, installation, and testing of POS frontend systems at store locations. | • Train store managers, cashiers, and frontline staff to ensure proficiency in daily operations such as order processing, checkout, returns/refunds, daily closing, and report generation. | • Guide and assist stores in pre-opening simulations and data validation. | 4. Troubleshooting & Support | • Act as first-line technical support during implementation and initial go-live phase, quickly resolving user issues and common technical problems. | • Collect, diagnose, and handle system issues; escalate complex problems to technical support or R&D teams with clear documentation. | 5. Documentation & Handover | • Prepare implementation-related documentation such as configuration checklists, training records, and go-live confirmation forms. | • Transition merchants to the customer success or support team after system stabilization. | ______________ | Core Competencies | • Strong communication skills and customer service mindset; able to patiently guide users with varying levels of technical proficiency. | • Fast learner with the ability to quickly understand software functionalities. | • Detail-oriented and well-organized, with high accuracy in data entry and system configuration. | • Ability to work under pressure and manage multiple tasks; willing to travel short-term or visit store locations frequently. | ______________ | Preferred Qualifications | • Experience in ERP systems, POS systems, SaaS implementation, or related roles is a plus. | • Familiar with networking basics and troubleshooting of peripherals such as printers and POS hardware. | • Proficient in standard office software tools.","[""Go"", ""R"", ""Networking"", ""Troubleshooting""]"
Application & Software Development Specialist,https://id.jobstreet.com/id/job/91315600?type=standard&ref=search-standalone&origin=cardTitle#sol=5a9f48f56fbd922b91688cd532fc898e8a0ba6b5,PT. TIGADAUN KAPUAS,Jakarta Raya,"Tanggung jawab : | Mengembangkan aplikasi internal perusahaan untuk mendukung operasional perkebunan | Mengembangkan web application, mobile app, atau dashboard operasional | Membuat integrasi sistem dengan ERP, GIS, database, atau sistem existing perusahaan | Melakukan requirement gathering dengan user | Memberikan technical support kepada user internal | Mendukung implementasi digitalisasi perkebunan | Kualifikasi : | Pendidikan terakhir S1 Computer Science / Informatika / Software Engineering / Information System | Minimal 3–5 tahun pengalaman di bidang software development atau application development | Memahami Software Development Life Cycle (SDLC) | Memiliki kemampuan | problem solving dan analytical thinking | Komunikatif dan mampu berkerja sama dengan tim",[]
New Technology & Digitalization Development Specialist,https://id.jobstreet.com/id/job/91335342?type=standard&ref=search-standalone&origin=cardTitle#sol=4e7f5026406707d64a0f85bedae33f4adb21d146,"PT SMART,Tbk",Jakarta Pusat,"Job Description Summary : | Responsible for analysing operational processes for all value chains in operation and analysing the effectiveness of utilization of new technology, mechanization and way of working. | Job Description : | Evaluate current operations process in all value chains in operations to identify any problems, ineffectiveness of process to be input for future improvement. | Stay up-to-date on the latest operational process to automate and modernize systems. | Oversee the post roll-out stage of approved process improvements and new technology/ mechanization. | Conduct presentation and provide reports to the Head of Concept Development to share ideas and findings. | Perform requirement analysis on new concept/ solutions developed by Concept Lead. | Assist Concept Lead during the Desk Study stage of projects. | Job Requirement : | Minimum Bachelor Degree in Computer Science/ Engineering (Electrical/ Machine/ Math/ Physic) | Having min 3 years of working experience as Operational Excellence from IT Consulting (Big 4 like Accenture, Capgemini, ABeam, Consulting from big 4, Telkomsigma, Xapiens) | Preferably have lead an AI related development project/ IoT project | Good in Analytical Thinking and communication skill | Fluent in English | Willing to be placed in Head Office Jakarta | ""Our company has never levied any fees for the recruitment process nor has it required to order tickets and accommodation through a certain travel agent or certain person.""",[]
Backend Developer (Python/FastAPI/Django),https://id.jobstreet.com/id/job/91398510?type=standard&ref=search-standalone&origin=cardTitle#sol=20aac3ef46e06784b5e58040abd7228f939d3e76,UniteSync,Yogyakarta,"We’re a music-tech startup on the rise, based in Europe and growing our engineering team mainly in Indonesia. We’re moving fast, building ambitious products, and we need a backend dev who loves making things scalable, fast, and reliable. | This is a full-time remote role (160h/month) with the chance to become a permanent team member after a few months. | 🎯 What You’ll Do | Build and ship fast APIs and microservices with Python + FastAPI (and occasionally Django where it fits best) | . | Write clean, reliable code that our product depends on every day. | Work hand-in-hand with frontend engineers and product folks to ship features quickly. | Keep our data flowing with PostgreSQL (plus a bit of MongoDB/Redis when needed). | Make sure everything runs smooth, secure, and scalable. | Hook up third-party APIs and services. | Share feedback in reviews, bring new ideas, and help level up the whole team. | 🛠️ What We’re Looking For | 3+ years experience building backend systems. | Strong in Python 3 and hands-on with FastAPI and/or Django. | Comfortable with async/await and high-performance code. | Experience with Git, Docker, and CI/CD. | Familiar with cloud platforms (AWS, GCP, or Azure). | Bonus points if you’ve tuned databases like PostgreSQL, MongoDB, or Redis. | Clear communicator — we like teammates who are proactive and collaborative. | 💡 Why You’ll Love It Here | 100% remote, flexible setup. | Small team, big impact — your code goes live fast. | We’re all about building things that matter (and learning along the way). | Competitive pay with the opportunity to grow as we scale.","[""Python"", ""Django"", ""FastAPI"", ""AWS"", ""Azure"", ""GCP"", ""Docker"", ""Git"", ""CI/CD"", ""PostgreSQL"", ""MongoDB"", ""Redis""]"
Quality Assurance (Automation),https://id.jobstreet.com/id/job/91335131?type=standard&ref=search-standalone&origin=cardTitle#sol=f4355a1cf62ebf2bc0f521e90562ea04b1d25957,PT MEDELA POTENTIA Tbk,Tangerang Selatan,"Job Responsibilities | Design, develop, and execute | automated test | scripts for web and mobile applications independently using Selenium, Appium, Katalon Studio, Cucumber, and WebdriverIO. | Manage | end-to-end testing lifecycles | , including SIT, UAT, Regression, Sanity, Smoke, as well as load and performance testing using K6 Load and JMeter. | Conduct API testing (Postman, cURL) and utilize Database Management System concepts for backend validation. | Integrate automated tests seamlessly into the development workflow and | SDLC | methodologies. | Collaborate with developers and product teams to analyze, report, and troubleshoot bugs, while maintaining comprehensive technical documentation. | Job Qualifications | Bachelor’s degree in Computer Science, IT, or related field with 2–4 years of QA experience, heavily focused on Test Automation. | Highly proficient (independent capability) in automation tools: Selenium, Appium, Katalon Studio, Cucumber, and WebdriverIO. | Hands-on experience with | performance testing | (K6 Load, JMeter) and API testing (Postman, cURL). | Solid understanding of software testing phases (SIT, UAT, Regression, etc.), SDLC, and Agile/Scrum environments. | Familiar with bug tracking tools (e.g., Jira, TestRail) and basic SQL query execution. | Excellent analytical skills and the ability to produce clear technical documentation. | Candidates with | immediate availability | or a | short notice period | are highly preferred to support our upcoming key deliverables.","[""SQL"", ""API"", ""Postman"", ""Agile"", ""Scrum"", ""QA"", ""Software Testing""]"
IT Programmer,https://id.jobstreet.com/id/job/91329977?type=standard&ref=search-standalone&origin=cardTitle#sol=b0c1ed6717258e3c05834623d6327e2c5c97e927,PT. Arafah Anwar Medika,Sidoarjo,"Kualifikasi : | Pengalaman minimal 3 tahun | Memiliki pengalaman di perusahaan software house/nasional/multinasional | Pernah mengerjakan project software untuk rumah sakit, atau minimal memahami bussiness proses rumah sakit (lebih diutamakan) | Memiliki ijazah terakhir S1 Sistem Informasi/Teknik Informatika | Menguasai PHP OOP, Laravel, Design Pattern | Menguasai framework CodeIgniter dan Laravel | Menguasai database MySQL & PostgreSQL | Familiar dengan Git, GitLab, GitHub | Dapat bekerja sebagai tim | Penempatan di RS Pusura Candi - Jl. Raya Gelam No.34, Gelam, Kec. Candi, Kabupaten Sidoarjo, Jawa Timur","[""PHP"", ""Laravel"", ""Git"", ""GitHub"", ""GitLab"", ""MySQL"", ""PostgreSQL""]"
Business Setup - Operational Lead,https://id.jobstreet.com/id/job/91443886?type=standard&ref=search-standalone&origin=cardTitle#sol=c1841f5c95ef47610bb13926794f3dfe0ef295ae,PT Trust Recruit Indonesia,Batam,"About the Role | We are seeking a highly driven and resourceful individual to lead the setup of a new office in Batam, Indonesia. This role is intentionally broad and offers a unique opportunity to build operations from the ground up within the marine, offshore, and logistics services sector. | You will play a key role in establishing the business presence, coordinating operational setup, and building strong local partnerships to ensure a successful launch. | Key Responsibilities | Lead the end-to-end setup of a new office and warehouse operations in Batam | Liaise with local authorities, vendors, and stakeholders to support business establishment | Source and secure suitable warehouse and operational facilities | Coordinate initial operational setup, including logistics and supply chain readiness | Develop and maintain relationships with key business partners and clients | Ensure timely execution of setup within targeted timeline | Provide on-ground support and drive execution in a fast-paced, unstructured environment | Requirements | Proven experience in operations setup, business development, logistics, or related fields | Familiarity with setting up business operations or new entities is highly preferred | Strong problem-solving skills and ability to work independently | Entrepreneurial mindset with a proactive and hands-on approach | Comfortable working remotely initially and based in Batam | Strong communication and stakeholder management skills | Open to candidates from diverse industries with relevant transferable experience",[]
System Process & Business Analyst Supervisor,https://id.jobstreet.com/id/job/91476058?type=standard&ref=search-standalone&origin=cardTitle#sol=dac107d41e7290760c5441dc832100604a1330b4,PT Global Yimi Cargo (J&T Cargo),Jakarta Utara,"Requirements | Comfortable speaking Mandarin, with a strong willingness to continuously learn and improve | Possess strong business acumen and analytical thinking | Proactive, with a high sense of ownership and a continuous improvement mindset | Advanced proficiency in Microsoft Excel and Google Sheets (e.g., INDEX-MATCH, nested IFs, data validation, and reconciliation) | Highly meticulous with strong attention to detail, and comfortable handling large datasets (10,000+ rows) | Able to collaborate effectively with multiple stakeholders across various levels of the organization | Job Descriptions : | Liaise with stakeholders across both shipment and warehouse divisions to prepare data and templates for new onboarding and ongoing projects | Maintain existing process flows while proactively identifying opportunities to improve current templates and processes | Identify and anticipate potential business risks that may impact profitability | Act as a bridge between operations and finance teams to resolve irregular issues effectively","[""Excel""]"
Data Analyst - Medical Equipment - Jakarta (B-129750),https://id.jobstreet.com/id/job/91560077?type=standard&ref=search-standalone&origin=cardTitle#sol=1200d6c4c2200d4d3eac043ea4b35dabba7a190a,RGF HR Agent Indonesia,Jakarta Utara,"About The Company: | The working venue is in | North Jakarta | . | Our client is a | Manufacture (Medical Equipment) | company | . Currently, they are looking for | Data Analyst. | Job Responsibilities: | Gather data from various sources, then clean, validate, and transform it to ensure reliability and usability. | Develop and manage reports and interactive dashboards to track key business KPIs. | Perform descriptive and exploratory analyses to uncover trends, patterns, and actionable insights. | Leverage AI tools to enhance efficiency in data handling, analysis, and reporting. | Create and conduct internal training on AI tools and data processing for non-technical teams. | Automate repetitive data workflows using tools like advanced Excel, SQL, or Python/R as needed. | Communicate insights effectively through clear and engaging visualizations. | Manage and maintain a structured database or data warehouse. | Collaborate across teams to support data requirements and ensure consistency. | Other tasks as assigned. | Job Requirements: | Min. Bachelor's degree in Computer Science. | Min. Business English proficiency. | Min. 2 years experience as data analyst, experienced in data visualization and processing, with proficiency in SQL and familiar with Python, AI tools, and data visualization tools (Power BI, Tableau). | Strong analytical mindset, curiosity, and attention to detail. | Preferrable Skill / Experience: | ・Able to speak Mandarin. | ・Working experience in Chinese company. | [Only CV in English will be processed] | We RGF HR Agent Indonesia is strictly following the personal data protection law in Indonesia. Please kindly use our recruitment service after understanding our Terms and Condition as well as Privacy Policy as follows : | RGF Indonesia Terms of Use | : | https://www.rgf-hragent.asia/en/indonesia/termsofuse | RGF Indonesia Privacy Policy | : | https://www.rgf-hragent.asia/en/indonesia/termsofuse#personal | RGF Indonesia Internal hiring Global Privacy Policy | : | https://www.rgf-hragent.asia/en/indonesia/privacy-policy-of-internal-hiring | RGF Indonesia Internal hiring Indonesia Privacy Policy | : | https://www.rgf-hragent.asia/en/indonesia/privacy-policy-of-internal-hiring-annex","[""Python"", ""SQL"", ""R"", ""Tableau"", ""Power BI"", ""Excel""]"
AI Data Engineer,https://id.jobstreet.com/id/job/91389904?type=standard&ref=search-standalone&origin=cardTitle#sol=707f8873e6e1dfd15392cff1e5071d84deed82c0,PT KNS Indonesia,Jakarta Utara,"Data Engineer | A | Data Engineer | is responsible for designing, building, and maintaining scalable data systems and pipelines that support data processing, storage, and analysis. | Job Description | Key Responsibilities: | Develop, construct, test, and maintain data pipelines and architectures | Ensure data quality, integrity, and reliability across systems | Collect, process, and clean large datasets from various sources | Design and implement data models and database structures | Optimize data flow and performance for analytics and reporting | Collaborate with data analysts, data scientists, and other stakeholders | Integrate new data management technologies and software tools | Monitor and troubleshoot data-related issues | Requirements: | Bachelor’s degree in Computer Science, Information Technology, or related field | Proven experience as a Data Engineer or similar role | Strong knowledge of SQL and database systems (e.g., MySQL, PostgreSQL) | Experience with programming languages such as Python, Java, or Scala | Understanding of ETL processes and data warehousing | Strong problem-solving and analytical skills | Experience 2-4 years | Working proficiency in English (written and spoken) | Preferred Qualifications: | Experience with cloud platforms (e.g., AWS, Google Cloud, Azure) | Knowledge of data pipeline tools (e.g., Airflow, Kafka) | Experience with data visualization tools is a plus","[""Python"", ""SQL"", ""Java"", ""AWS"", ""Azure"", ""MySQL"", ""PostgreSQL""]"
QA Tester,https://id.jobstreet.com/id/job/91341718?type=standard&ref=search-standalone&origin=cardTitle#sol=3505249d969d906e56edc3b684ff78d547ee45fc,TalentGo,Jakarta Barat,"💼 Tanggung Jawab : | Develop, maintain, and execute detailed test cases and test plans for e-commerce features including product management, checkout flow, payment integration, order management, logistics/shipping, and user account features. | Conduct functional, regression, cross-browser, mobile, and end-to-end testing to ensure the stability and reliability of the ecommerce platform. Identify, document, and clearly report bugs or inconsistencies, and collaborate closely with developers, designers, and product managers to ensure issues are properly resolved. | Validate integrations with third-party services such as payment gateways, shipping APIs, notification systems, and admin dashboards. | Monitor release readiness by preparing builds or staging environments for testing and supporting smooth deployment cycles. | Provide timely updates on testing status, risks, and quality concerns during sprint / daily meetings. | Continuously evaluate the user journey and provide feedback on usability, performance, and overall user experience. | Collaborate with the Product Manager to analyze user feedback and QA insights, supporting continuous improvement. | Offer constructive feedback on product usability, design, and user experience based on testing outcomes | ✅ Kualifikasi : | 1–3 years of experience in software QA, preferably in ecommerce or web application testing. | Understanding of QA methodologies, testing techniques, and defect lifecycle. | Familiarity with ecommerce workflows (cart, checkout, payment, order, shipping) is a strong advantage. | Basic experience using QA tools such as Postman, browser dev tools, Notion, Figma, Miro, or similar. | Strong analytical and problem-solving skills with high attention to detail. | Motivated team player, who demonstrates initiative, follow-through, and sound business judgment. | Proactive, eager to learn, and able to work in a fast-moving product environment. | Good communication skills in Bahasa Indonesia, and can read English effectively. | Knowledges in scripting languages & tools are always helpful (nodejs, python, SQL experience)","[""Python"", ""SQL"", ""Figma"", ""NodeJS"", ""Postman"", ""QA""]"
Senior Project Manager (Software Development),https://id.jobstreet.com/id/job/91302794?type=standard&ref=search-standalone&origin=cardTitle#sol=b2f0a116d4145929d315f03deac59575e5fb75b5,"PT. Trimegah Sekuritas Indonesia, Tbk",Jakarta Selatan,"Project Planning: | Develop comprehensive project plans and detailed timelines. You are responsible for ensuring seamless technical delivery from project inception through to final deployment. | Execution & Tracking: | Coordinate, manage, and meticulously track progress through the entire project timeline, identifying potential bottlenecks before they impact delivery. | Stakeholder Liaison: | Act as the primary liaison between internal engineering teams and internal and external stakeholders, ensuring clear communication, expectation management, and alignment on requirements. | Regulatory Documentation: | Prepare and maintain project documentation in accordance with internal standards and external regulatory requirements. | Agile Delivery: | Lead Agile/Scrum routines, and build a culture that prioritizes iterative delivery and high-quality technical output. | Requirements: | Experience: | 4+ years | ’ experience in Software Development Project Management. | Technical Background: | Proven prior career experience as a | Software Developer | with specific expertise in: | Java | (Enterprise-grade development) & | Microsoft SQL Server | , | PostgreSQL | , or other relational databases | Project Management and Software Development Methodology: | Mastery of | Agile/Scrum | with a track record of managing complex, multi-layered development cycles, or equivalent experience with other development methodologies (such as | Kanban | ) in a high-growth tech company. | Leadership: | Exceptional ability to manage timelines while maintaining high team morale and technical excellence.","[""SQL"", ""Java"", ""PostgreSQL"", ""Agile"", ""Scrum""]"
