Job Title,Job URL,Company,Location,Job Description,required_skills
Tier 2 SOC Analyst,https://id.jobstreet.com/id/job/91763226?type=standard&ref=search-standalone&origin=cardTitle#sol=bc93a2363a771b69d15faec787cfc9979bc1bcba,PT Neotech Cakrawala Indonesia,Gondomanan,"Tanggung Jawab Utama | Melakukan analisis lanjutan terhadap alert dan insiden keamanan yang di-escalate dari L1 | Mengidentifikasi, menginvestigasi, dan merespon ancaman keamanan (threat detection & incident response) | Melakukan threat hunting untuk menemukan potensi ancaman yang tidak terdeteksi oleh sistem | Menganalisis log dari berbagai sumber (SIEM, firewall, endpoint, server, dll) | Mengembangkan dan menyempurnakan use case / rule di SIEM untuk meningkatkan deteksi | Memberikan rekomendasi mitigasi dan perbaikan kepada tim internal maupun klien | Berkolaborasi dengan tim IT/Network/Security untuk penanganan insiden | Membuat laporan insiden (incident report) secara detail dan profesional | Melakukan tuning terhadap sistem monitoring untuk mengurangi false positive | Membantu L1 dalam troubleshooting dan peningkatan kemampuan teknis | Kualifikasi | Minimal pengalaman 2–4 tahun di bidang SOC / Cybersecurity | Memahami konsep dasar keamanan jaringan (TCP/IP, Firewall, IDS/IPS, VPN) | Berpengalaman menggunakan tools seperti SIEM (Splunk, QRadar, dll), EDR, dan monitoring tools lainnya | Memahami framework keamanan seperti MITRE ATT&CK, NIST, atau ISO 27001 | Memiliki kemampuan analisa log dan investigasi insiden yang baik | Terbiasa bekerja dalam sistem shift (SOC 24/7) | Memiliki kemampuan problem solving dan analytical thinking yang kuat | Nilai Tambah (Preferred) | Memiliki sertifikasi seperti CEH, CompTIA Security+, CySA+, atau sejenis | Pengalaman dalam threat intelligence / threat hunting | Basic scripting (Python, Bash) menjadi nilai plus | Pernah handle incident response secara end-to-end","[""Python"", ""Troubleshooting""]"
Position,https://id.jobstreet.com/id/job/90753546?type=standard&ref=search-standalone&origin=cardTitle#sol=d8528c42574184590d05da5e7771c793b008b8ca,"PT Summarecon Agung, Tbk",Pulo Gadung,"Requirements: | Diploma/Bachelor Degree in Computer Science / Information Technology. | At least 3 years of working experiences as PHP Programmer. | Able to work with PHP,Laravel, Flutter Programming, SQL, CSS, Javascript language programming. | Advanced with logic, algorithm and problem solving. | Placement at Pulomas, East Jakarta. | Job Description: | Design, developing, implementation, and troubleshooting for application that requested from user. | Provide maintenance and support to existing applications, write and maintain programming documentation.","[""SQL"", ""JavaScript"", ""CSS"", ""PHP"", ""Flutter"", ""Laravel"", ""Troubleshooting""]"
Application Support Engineer,https://id.jobstreet.com/id/job/91618367?type=standard&ref=search-standalone&origin=cardTitle#sol=b90dea6d663cd3ecc621662b45e741616c43a24b,PT Vads Indonesia,Yogyakarta,"Qualifications: | •A degree in computer Science IT, System Engineering or a related qualification | •Fresh Graduates are welcome to apply | •Preferably 2-3 years proven experience as a software developer, software engineer or similar role | •Must have experience in troubleshooting bugs and improving applications using PHP laravel and YII2 framework (production issue) | •Experience handling live system / support environment | •Strong experience with API service development using laravel and express JS Framework | •Familiar with logging & monitoring tools | •Good understanding of REST API & Intergration | •Must have strong experience in handling database query optimization (Mysql/MariaDB) | •Familiar with version control (Git) | •Experience in build application from scratch using (laravel or YII2 framework, React Js (Vite JS) and NodeJS (ExpressJS and Socket IO) Framework | •Experience handling incident / Production issue is a MUST | •Experience working with SLA / Tiketing system is a plus","[""PHP"", ""React"", ""NodeJS"", ""Express"", ""Laravel"", ""Git"", ""MySQL"", ""API"", ""REST API"", ""Troubleshooting""]"
Data Center Technician - Indonesia - Pekanbaru - On-site,https://id.jobstreet.com/id/job/91366709?type=standard&ref=search-standalone&origin=cardTitle#sol=7178923fc1542af660c588361176c42bb150d777,RM Staffing B.V.,Pekanbaru,"About the Role | Join our team as a | Data Center Technician | in | Pekanbaru, Indonesia | . This is a full-time, on-site position where you'll support critical infrastructure at world-class data center facilities. | Compensation & Benefits | Rp175,000,000-250,000,000/year | (IDR annual) | Comprehensive benefits package including: | Health, dental, and vision insurance | Paid time off and holidays | Professional development allowance | Certification sponsorship | Work Schedule | Full-time permanent position | Standard business hours with on-call rotation | Shift differentials for nights/weekends when applicable | Key Responsibilities | Install, configure, and maintain server and network equipment | Perform structured cabling (copper and fiber optic) | Execute hardware deployments and decommissions | Monitor environmental systems (power, cooling, security) | Respond to incidents and perform troubleshooting | Maintain accurate documentation and asset tracking | Collaborate with engineering and operations teams | Participate in capacity planning and upgrades | 3+ years data center operations experience | Expert cabling skills (Cat6/6a, OM3/OM4/OS2 fiber) | Strong troubleshooting and problem-solving abilities | Experience with rack and stack operations | Understanding of power distribution and UPS systems | Excellent documentation and communication skills | Ability to lift 50+ lbs and work in demanding environments | Data center certifications (CDCP, CDCS, CDCE) - preferred | Vendor certifications (Dell, HPE, Cisco) - preferred | Network certifications (CCNA, JNCIA) - preferred | Experience with DCIM platforms - preferred | Knowledge of ITIL practices - preferred","[""Cisco"", ""CCNA"", ""Troubleshooting""]"
IT Data Process Management AI,https://id.jobstreet.com/id/job/91348082?type=standard&ref=search-standalone&origin=cardTitle#sol=d4778142103d9dc453f4475a814099bc894f5098,PT SICEPAT EKSPRES INDONESIA,Jakarta Raya,"1. Route Optimization & SLA Prediction | Design and implement ML models and algorithms for | route optimization, fleet intelligence, and SLA breach prediction | for last-mile delivery.​ | Build real-time or near-real-time pipelines for | SLA risk detection | (e.g., traffic, capacity, network delays) and integrate them into operational dashboards and alerting tools.​ | 2. Demand Forecasting & Capacity Planning | Develop and maintain | time-series models | for branch-level and network-level volume forecasting (peak/off-peak, holidays, campaigns).​ | Collaborate with Operations, Planning, and Finance to translate forecasts into actionable | capacity and resource planning | recommendations.​ | 3. AI Customer Service & Document Intelligence | Contribute to | AI chatbot and virtual assistant | development (classification, intent detection, retrieval, RAG/LLM integration) to automate repetitive customer inquiries.​ | Build and improve | document intelligence pipelines | (OCR, NER, entity extraction) for SLA and contract processing, focusing on Indonesian language and address formats.​ | 4. MLOps & Production Reliability | Own the full | ML lifecycle | : data preparation, experimentation, model training, evaluation, deployment, monitoring, and retraining.​ | Implement | monitoring, drift detection, and alerting | to ensure models remain robust, accurate, and reliable in production environments.​ | Work with Data Engineering/Platform teams to use or enhance internal | feature stores, workflow orchestrators, and CI/CD for ML | where applicable.​ | 5. Collaboration & Technical Leadership | Partner with Product/Business owners to translate OKRs (e.g., SLA reduction, CSAT improvement, cost per shipment) into concrete ML problem statements and roadmaps.​ | Review code, share best practices, and mentor junior team members in ML, data, and software engineering fundamentals as the team scales.​ | Minimum Qualifications | Bachelor’s or Master’s degree in | Computer Science, Mathematics, Statistics, Engineering | , or related field. | 3–5 years | of hands-on experience building and deploying | machine learning models to production | (not just research or academic projects).​ | Strong proficiency in | Python | and common ML libraries (e.g., scikit-learn, PyTorch, TensorFlow, XGBoost, LightGBM).​ | Solid understanding of | end-to-end ML pipelines | , including data preprocessing, feature engineering, training, model evaluation, and deployment. | Experience with | time-series forecasting and/or classification models | in real-world use cases (e.g., demand forecasting, risk scoring, churn, fraud).​ | Experience working with | SQL | and analytical databases/data warehouses (e.g., Snowflake, BigQuery, Redshift, or similar).​ | Familiarity with | MLOps concepts | : model versioning, experiment tracking, monitoring, retraining automation (MLflow, Neptune, Weights & Biases, or similar).​","[""Python"", ""SQL"", ""CI/CD"", ""Machine Learning"", ""Data Engineering"", ""TensorFlow"", ""PyTorch"", ""LLM""]"
IT Data Analyst,https://id.jobstreet.com/id/job/91681071?type=standard&ref=search-standalone&origin=cardTitle#sol=bac6a82628798d5dbea2239dfbed392891b53d18,PT 360 TEKNOLOGI INDONESIA,Jakarta Raya,"Pengalaman IT Data Analyst minimal 2 Tahun bekerja | Pendidikan minimal sarjana/S1 dengan minimal IPK 3,0 | Pengalaman menggunakan Power BI","[""Power BI""]"
Network Infrastructure Trainee (Internship),https://id.jobstreet.com/id/job/91846160?type=standard&ref=search-standalone&origin=cardTitle#sol=79733a4a911ec72a6182bdf879c27fb28a1e7a9c,PT. Berca Hardayaperkasa,Jakarta Raya,"Deskripsi Pekerjaan | Membantu instalasi dan konfigurasi perangkat jaringan (Access Point, Router, Switch) | Melakukan troubleshooting perangkat dan jaringan | Mendukung implementasi dan maintenance jaringan pada project klien | Melakukan pengecekan dan monitoring jaringan | Berkoordinasi dengan tim internal dalam penyelesaian issue teknis | Mendukung kebutuhan support project perbankan dan klien enterprise | Kualifikasi | Siswa/mahasiswa SMK TKJ, D3, atau S1 jurusan IT (magang wajib/magang mandiri dipersilakan) | Alumni/Fresh graduate dipersilakan melamar | Memahami dasar jaringan: LAN, WAN, VPN, DNS, TCP/IP, Firewall | Familiar dengan perangkat Cisco, Mikrotik, atau Huawei | Mampu melakukan instalasi & konfigurasi perangkat jaringan | Memiliki kemampuan troubleshooting yang baik | Bersedia bekerja FULL WFO dan sistem shifting | Bersedia ditempatkan untuk support project perbankan/klien","[""Cisco"", ""Troubleshooting""]"
Technical Support Telekomunikasi - Penempatan Timika,https://id.jobstreet.com/id/job/91521056?type=standard&ref=search-standalone&origin=cardTitle#sol=66abc383b6d122ab7113f4747339bacaa3eb684f,PT Shangkuriang Telekomunikasi Indonesia,Makassar,"PT Shangkuriang Telekomunikasi Indonesia sedang mencari seorang | FTTH | Technical Support | yang berpengalaman untuk bergabung dengan tim kami di kantor cabang kami di Mimika, Papua Tengah. Dalam peran ini, Anda akan memainkan peran kunci dalam memastikan kelancaran proses pengadaan dan persediaan untuk mendukung operasi bisnis yang efisien. | Kualifikasi | Min SMK/D3/S1 TKJ, Informatika, ilmu komputer atau relevan | Fresh Graduate/1thn pengalaman dalam bidang IT | Menguasai sistem Microsoft/mikrotik, dasar jaringan, melakukan instalasi dan paham database aplikasi | Domisili Kota Manokwari, Papua Barat | Tugas | Mengelola, mengkonfigurasi, serta memelihara infrastruktur IT (server, jaringan, perangkat keras, dan aplikasi) untuk memastikan sistem berjalan optimal. | Melakukan monitoring performa sistem secara berkala serta melakukan optimasi untuk meningkatkan ketersediaan dan efisiensi operasional. | Mengidentifikasi, mendiagnosis, dan menyelesaikan permasalahan teknis secara cepat dan tepat | Memberikan dukungan teknis (troubleshooting) dan pelatihan kepada pengguna agar dapat memanfaatkan sistem IT secara maksimal.","[""Troubleshooting""]"
IT Operation & Technical Support,https://id.jobstreet.com/id/job/91551560?type=standard&ref=search-standalone&origin=cardTitle#sol=ef658cd639b5881cf9f571187f1ee3088e3be835,PT. Surya Mulia Anugerah,Jakarta Barat,"Key Responsibilities: | Provide technical support for hardware, software, network, and system-related issues | Monitor and maintain IT infrastructure, including servers, networks, and end-user devices | Perform troubleshooting and resolve system/network issues in a timely manner | Install, configure, and maintain hardware and software systems | Manage user accounts, access rights, and system security | Support IT operations, including system backups, updates, and maintenance | Coordinate with vendors and internal teams for IT-related projects and issue resolution | Document issues, solutions, and system configurations | Support company transition to ERP system (Odoo), including implementation and user support | Manage and maintain Odoo modules, including configuration, troubleshooting, and basic customization | Qualifications: | Bachelor’s degree in Information Technology, Computer Science, or related field | Proven experience in IT support, IT operations, or similar role | Strong knowledge of hardware, software, networking, and operating systems | Experience in troubleshooting and problem-solving | Familiarity with network systems (LAN/WAN), servers, and basic cybersecurity practices | Familiarity with ERP systems, preferably | Odoo (implementation and module handling) | Good communication and interpersonal skills | Ability to work independently and as part of a team | Willing to provide on-site support and handle urgent IT issues | Location: | Full WFO - Jakarta Barat","[""Networking"", ""Troubleshooting""]"
System Analist,https://id.jobstreet.com/id/job/91514867?type=standard&ref=search-standalone&origin=cardTitle#sol=0f9bb0a35a47ca0fd68dfde5c7cd1f35f31f77d7,PT BUSANID TECHNO ASIA,Jakarta Raya,"Job Overview | System Analyst bertanggung jawab untuk menganalisis kebutuhan bisnis, merancang solusi berbasis ERP, serta menjembatani komunikasi antara stakeholder bisnis dan tim developer. Posisi ini memastikan bahwa sistem yang dikembangkan sesuai dengan kebutuhan operasional, efisien, dan scalable. | Key Responsibilities | 1. Analisis Kebutuhan Bisnis | Mengumpulkan dan mendokumentasikan kebutuhan bisnis dari stakeholder | Menganalisis proses bisnis yang berjalan (as-is) dan memberikan rekomendasi perbaikan (to-be) | Menerjemahkan kebutuhan bisnis menjadi dokumen teknis (BRD, FSD, atau PRD) | 2. Implementasi & Analisis ERP | Menganalisis dan mengimplementasikan modul ERP sesuai kebutuhan perusahaan (Finance, Inventory, Sales, dll) | Melakukan konfigurasi dan penyesuaian sistem ERP | Memastikan integrasi antar modul ERP berjalan dengan baik | Memberikan rekomendasi peningkatan sistem ERP | 3. Koordinasi dengan Tim Developer | Menjadi penghubung utama antara tim bisnis dan tim teknis | Menyusun requirement teknis yang jelas dan terstruktur untuk developer | Melakukan diskusi teknis terkait solusi sistem bersama developer | Mengawasi progress development agar sesuai dengan timeline dan requirement | 4. Testing & Quality Assurance | Menyusun test case dan melakukan UAT (User Acceptance Test) | Memastikan sistem berjalan sesuai dengan requirement sebelum deployment | Mengidentifikasi bug atau gap dan berkoordinasi dengan developer untuk perbaikan | 5. Dokumentasi & Support | Membuat dokumentasi sistem dan user guide | Memberikan training kepada user terkait penggunaan sistem | Memberikan support pasca implementasi",[]
IT Operation Specialist (Karawang),https://id.jobstreet.com/id/job/91360701?type=standard&ref=search-standalone&origin=cardTitle#sol=ea6b9c8b8be42ffce82e202516a23e8648cb9cd6,PT Borwita Citra Prima,Karawang,"Sebagai IT Operation Specialist Anda bertanggung jawab untuk melakukan instalasi, evaluasi dan peningkatan terhadap tiga objek utama yaitu komputer, software, dan pengembangan sistem jaringan (network system) yang terdapat di cabang | Kualifikasi: | Pendidikan Minimal D3 Teknologi Informasi dan sejensinya | Memiliki pengalaman selama minimal 2 tahun dalam menangani troubleshoot Software maupun Hardware | Memiliki pengetahuan tentang Microsoft, Windows, dan Linux | Memiliki sertifikasi mikrotik lebih diutamakan | Cekatan, Teliti, dan Komunikatif | Jujur dan memiliki integritas yang tinggi | Bersedia untuk ditempatkan di Karawang","[""Linux""]"
FINANCE,https://id.jobstreet.com/id/job/91408414?type=standard&ref=search-standalone&origin=cardTitle#sol=d2171c64d76cf00a504e8d10097cd59f9161bdb2,PT Orientraco Perkasa,Kecamatan Tangerang,"Minimum Bachelors Degree in Finance/Accounting or at least 1-2 years experience in Finance | Sincere, honest & hardworking | Energetic, passionate individual with an entrepreneurial mindset | Willingness to learn and pick up new concepts quickly | The ability to operate under strict deadlines and deliver on time | Experience with teamwork as well as independent projects | Willing to put in the hours needed to get the job done | - | Berpengalaman | S1 | 23 | 40 Tahun | Kandidat wajib upload foto | Kota sesuai penempatan kerja (Kota Tangerang Selatan)",[]
Database Engineer,https://id.jobstreet.com/id/job/91713266?type=standard&ref=search-standalone&origin=cardTitle#sol=752155f90c6634934772a2dc62eb946c05898835,"PT Jababeka, Tbk",Cikarang,"Requirements: | Memiliki kemampuan yang baik menggunakan database SQL Server | Memiliki kemampuan yang baik pada arsitektur database, table, view, stored procedure, function | Berpengalaman melakukan database maintenance : sinkronisasi database, ETL | Berpengalaman menangani database Finance Accounting | Good analytical thinking | Pengalaman minimal 2 tahun | Kontrak Outsourcing","[""SQL""]"
Project Coordinator,https://id.jobstreet.com/id/job/91664873?type=standard&ref=search-standalone&origin=cardTitle#sol=57015fd25daf7cbb5edcea359dabd59c43ddbbd7,PT Tripola Panata,Semarang,"S1 Teknik Sipil, Telekomunikasi, Teknik Elektro | Pengalaman Kerja minimal 2 Tahun | Memiliki pengalaman/pengetahuan dalam bidang FFTH | Mampu menganalisa dan mensolusikan kendala project | Memiliki kemampuan komunikasi yang baik | Memahami Planing/Time Schedule/TOP (Terms Of Payment) | Menguasai Ms. Office (Excel & Word), Administrasi, Dokumentasi & Pelaporan","[""Excel""]"
Application Support,https://id.jobstreet.com/id/job/91689960?type=standard&ref=search-standalone&origin=cardTitle#sol=8d962a38ce74a8ec97a7479815a7e24893efb807,PT WINDU PERSADA CARGO GROUP,Gambir,"Tanggungjawab : | Memberikan dukungan operasional terhadap aplikasi perusahaan (application support) kepada user. | Menangani laporan kendala/bug dari user dan melakukan koordinasi dengan tim developer untuk penyelesaiannya. | Melakukan training dan sosialisasi penggunaan aplikasi kepada user. | Melakukan monitoring serta memastikan aplikasi berjalan dengan baik sesuai kebutuhan bisnis. | Membantu analisa permasalahan sistem dan memberikan solusi atau eskalasi yang tepat. | Mengelola dan memastikan data pada sistem berjalan dengan baik sesuai prosedur. | Kualifikasi : | Pendidikan minimal D3/S1 di bidang IT, Sistem Informasi, atau sejenisnya. | Memiliki pemahaman dasar mengenai sistem ERP, diutamakan yang mengenal | Odoo | . | Memiliki pemahaman dasar terkait logika pemrograman (basic coding) untuk kebutuhan analisa dan komunikasi dengan tim developer. | Mampu melakukan training atau komunikasi yang baik kepada user. | Memiliki kemampuan analisa yang baik dalam menangani permasalahan aplikasi. | Memahami dasar penggunaan database, khususnya SQL Server. | Mampu bekerja sama dengan tim (user maupun developer) serta memiliki komunikasi yang baik. | Teliti, responsif, dan memiliki inisiatif dalam menyelesaikan masalah. | Dapat bergabung segera | Penempatan Head Office, Gambir, Jakarta Pusat","[""SQL""]"
Network Engnineer,https://id.jobstreet.com/id/job/91363219?type=standard&ref=search-standalone&origin=cardTitle#sol=c8c9cb3b68065b5bf5561c5be576ac543c279037,PT Inti Prima Solusindo,Jakarta Raya,"PT Inti Prima Solusindo need Engineer to do a maintenance and installation for products Fortinet firewall and several several switches (Aruba, Huawei). | Responsibilities | Maintain, implement, and troubleshoot customer's networks. | Configure and operate managable switches, and firewall. | Monitor network performance and make recommendations based on performance analysis. | Qualifications | Bachelor's Degree in Computer Science or related area | 1 - 4 years' of experience with similar environment | Knowledge of IP networking fundamentals","[""Networking""]"
Sysadmin,https://id.jobstreet.com/id/job/91773477?type=standard&ref=search-standalone&origin=cardTitle#sol=2c73df08752d7114e32622394afed42ef74e2479,Internet Service Provider,Depok,"Persyaratan : | Pendidikan Minimal S1/D3 Teknik Informatika/Sistem Informasi. | Memiliki komunikasi yang baik dan dapat bekerja dalam tim. | Memiliki kemampuan Manajemen Waktu. | Kreatif, Analitis, Disiplin dan Teliti. | Familiar dengan Cloud dan Virtualisasi. | Tugas dan tanggung jawab: | Strong Logical Thinking & Problem Solving yang kuat. | Menguasai Server OS: Linux, Server, Configuration & Deployment. | Mengerti Hardware Server dan paham atur Migrasi antar Server. | Pemahaman Infrastruktur IT & memiliki logika Pemograman dengan baik. | Memiliki kemampuan Monitoring & Security Sistem yang baik. | Mengerti Topologi Jaringan, Topologi Mall Server, DNS & NMS Server. | Mengerti cara membangun Server Clustering. | Diutamakan pelamar yang berdomisili Depok dan sekitarnya.","[""Linux""]"
IT Programmer / System Development Staff,https://id.jobstreet.com/id/job/91419303?type=standard&ref=search-standalone&origin=cardTitle#sol=5c492578d2fd8cd7c1511a1f7e633cd5be0b6f05,PT Seiv Indonesia,Tangerang,"Kualifikasi : | Pendidikan min D3/S1 Teknik Informatika, Sistem Informasi, ilmu Komputer, atau yang terkait. | Pengalaman bekerja min 1-3 tahun sebagai programer atau system development (Fresh di pertimbangkan) | Memahami dan mengetahui. bahasa Pemrogaman, Database | Memahami penggunaan Framework | Memiliki pemahaman dasar UI/UX | Mampu melakukan debugging, testing dan maintenance system | memahami dasar networking dan server | Deskripsi Pekerjaan: | Menganalisis kebutuhan user dan menerjemahkannya kedalam design sistem atau aplikasi | Melakukan coding, testing, debugging dan implementasi sistem | Melakukan maintenance dan perbaikan (troubleshooting) terhadap sistem yang berjalan | Memberikan support teknis dan pelatihan penggunaan sistem kepada user | Memastikan sistem berjalan stabil, efektif dan sesuai standart perusahaan","[""UI/UX"", ""Networking"", ""Troubleshooting""]"
Technical Support Outsource,https://id.jobstreet.com/id/job/91789127?type=standard&ref=search-standalone&origin=cardTitle#sol=31fa17ae53ae1450a43f1a0eb3d1880fa7e6f200,PT Provis Garuda Services,Jakarta Raya,"Job Description: | SOP Monitoring and Maintenance | Monitor and regularly review all Operations Standard Operating Procedures (SOPs) to ensure they remain valid, up-to-date, and aligned with current business processes | Maintain a tracking mechanism to identify SOPs that are approaching expiration or require revision | Coordinate with relevant business units under the shared service framework to facilitate timely updates, revisions, and approvals of SOPs as needed | Ensure proper documentation and version control for all updated SOPs | Presentation Deck Management | Ensure timely preparation and completion of presentation decks for management and internal stakeholders | Verify the accuracy, consistency, and completeness of all data and information presented in the decks | Collaborate with cross-functional teams to gather required data, insights, and inputs within the agreed timeline | Support the standardization of presentation formats and ensure alignment with company guidelines | Coordination for Escalated Cases | Assist in coordinating and facilitating communication with relevant stakeholders for cases escalated by management | Support the collection of relevant information, data validation, and follow-up actions to ensure timely resolution of escalated issues | Maintain proper documentation and tracking of escalated cases for reporting and monitoring purposes | Qualifications: | Bachelor’s Degree in any major | Minimum 1 year experience in administration, operations support, or related field | Proficient in Microsoft Office (Excel & PowerPoint) | Good communication and coordination skills | Detail-oriented and able to work under deadlines","[""Excel""]"
Network Engineer On Site (Tanjung Pinang),https://id.jobstreet.com/id/job/91700222?type=standard&ref=search-standalone&origin=cardTitle#sol=0599f95347dc7efbca7515d6fee8c3950e9f2238,PT Provis Garuda Services,Tanjung Pinang,"Kualifikasi: | Minimal D3 jurusan Teknik/IT atau terkait | Memiliki pengalaman minimal 1 tahun sebagai Network Engineer / IT Support / bidang terkait | Memahami dasar networking (routing, switching, troubleshooting) | Bersedia bekerja shift | Deskripsi Pekerjaan: | Melakukan instalasi dan konfigurasi perangkat jaringan (router, switch, access point, firewall). | Melakukan troubleshooting dan pemeliharaan jaringan (LAN, WAN, WLAN). | Memantau performa jaringan menggunakan tools seperti PRTG atau SolarWinds. | Menyusun laporan teknis hasil instalasi, pemeliharaan, dan troubleshooting. | Menjelaskan isu teknis kepada pelanggan non-teknis secara profesional. | Memastikan konfigurasi jaringan sesuai standar keamanan (VPN, firewall, enkripsi). | Berkoordinasi dengan tim internal dan eksternal untuk mendukung operasional di lokasi pelanggan. | Mematuhi prosedur K3 saat bekerja di lapangan, termasuk area berisiko tinggi.","[""Networking"", ""Routing"", ""Switching"", ""Troubleshooting""]"
Data Center Technician - Indonesia - Palembang - On-site,https://id.jobstreet.com/id/job/91366545?type=standard&ref=search-standalone&origin=cardTitle#sol=4a0110b520564d1fbadc1e0996f26f3a26907d37,RM Staffing B.V.,Palembang,"About the Role | Join our team as a | Data Center Technician | in | Palembang, Indonesia | . This is a full-time, on-site position where you'll support critical infrastructure at world-class data center facilities. | Compensation & Benefits | Rp175,000,000-250,000,000/year | (IDR annual) | Comprehensive benefits package including: | Health, dental, and vision insurance | Paid time off and holidays | Professional development allowance | Certification sponsorship | Work Schedule | Full-time permanent position | Standard business hours with on-call rotation | Shift differentials for nights/weekends when applicable | Key Responsibilities | Install, configure, and maintain server and network equipment | Perform structured cabling (copper and fiber optic) | Execute hardware deployments and decommissions | Monitor environmental systems (power, cooling, security) | Respond to incidents and perform troubleshooting | Maintain accurate documentation and asset tracking | Collaborate with engineering and operations teams | Participate in capacity planning and upgrades | 3+ years data center operations experience | Expert cabling skills (Cat6/6a, OM3/OM4/OS2 fiber) | Strong troubleshooting and problem-solving abilities | Experience with rack and stack operations | Understanding of power distribution and UPS systems | Excellent documentation and communication skills | Ability to lift 50+ lbs and work in demanding environments | Data center certifications (CDCP, CDCS, CDCE) - preferred | Vendor certifications (Dell, HPE, Cisco) - preferred | Network certifications (CCNA, JNCIA) - preferred | Experience with DCIM platforms - preferred | Knowledge of ITIL practices - preferred","[""Cisco"", ""CCNA"", ""Troubleshooting""]"
Network Engineer,https://id.jobstreet.com/id/job/91846135?type=standard&ref=search-standalone&origin=cardTitle#sol=d9aaad8d347f06033826c9fcaf0e8991207b7503,PT. Berca Hardayaperkasa,Jakarta Raya,"Job Description: | Melakukan instalasi, konfigurasi, dan implementasi perangkat jaringan (Router, Switch, Access Point, Firewall). | Mengelola dan melakukan troubleshooting jaringan LAN/WAN secara mandiri. | Melakukan monitoring, preventive maintenance, dan optimasi performa jaringan. | Menangani incident dan problem jaringan sesuai SLA yang ditetapkan. | Mendukung implementasi project jaringan di sisi klien (deployment, migration, upgrade). | Menyusun dokumentasi teknis, laporan pekerjaan, dan network diagram. | Berkoordinasi dengan tim internal dan klien untuk memastikan kelancaran operasional jaringan. | Melakukan pembaruan pengetahuan dan mengikuti perkembangan teknologi jaringan terkini untuk mendukung peningkatan kualitas layanan. | Penempatan di Jakarta. | Qualification: | Pendidikan minimal D3/S1 Teknik Informatika, Sistem Informasi, Teknik Komputer, atau bidang terkait. | Pengalaman 1–2 tahun sebagai Network Engineer / Network Support / Infrastructure Engineer. | Memahami konsep dan implementasi LAN, WAN, VPN, VLAN, DNS, TCP/IP, NAT, dan Firewall. | Berpengalaman melakukan konfigurasi perangkat Cisco / Mikrotik / Huawei. | Memiliki kemampuan troubleshooting jaringan secara sistematis dan mandiri. | Memiliki kemampuan dasar scripting/automation menggunakan Python menjadi nilai tambah. | Terbiasa bekerja dengan sistem ticketing atau SLA. | Sertifikasi seperti CCNA/CCNP/JNCIA/HCIA/HCIE atau setara menjadi nilai tambah. | Bersedia bekerja FULL WFO dan support project/klien bila diperlukan.","[""Python"", ""Cisco"", ""CCNA"", ""Troubleshooting""]"
