Job Title,Job URL,Company,Location,Job Description,required_skills
Fraud Manager,https://id.jobstreet.com/id/job/91817618?type=standard&ref=search-standalone&origin=cardTitle#sol=4640e17d4a54774a49284a35d176461c0e599614,PT Alto Network,Jawa Tengah,"About Us | ALTO Network is a leading payment infrastructure provider as well as the pioneer in payment solution by always bringing the most innovative and impactful technology to connect merchants or financial institutions with their customers to grow their businesses nationwide and beyond. | Job Description | Lead and Develop a Team: Manage and lead a team of fraud analysts, investigators, and other professionals. | Provide Guidance and Support: Offer guidance, support, and mentorship to team members to enhance their skills and knowledge in fraud prevention and detection. | Collaborate with Cross-Functional Teams: Work closely with other departments, such as IT, legal, and finance, to develop a cohesive approach to fraud prevention. | Effective Communication: Communicate effectively with both internal and external stakeholders, conveying the importance of fraud prevention and fostering a culture of awareness. | Lead Investigations: Oversee the investigation of suspected fraudulent activities, ensuring thorough and timely resolution. | Implement Advanced Analytics: Integrate advanced analytics and machine learning algorithms to analyze large datasets for patterns indicative of fraudulent activities. | Utilize Predictive Modeling: Develop system technology and deploy predictive models to forecast potential fraud risks and take proactive measures. | Implement Countermeasures: Develop and implement countermeasures based on investigation findings to prevent future occurrences. | Develop Fraud Prevention Strategies: Formulate and implement strategies to proactively prevent and mitigate fraudulent activities. | Align with Organizational Goals: Ensure that fraud prevention strategies align with the overall goals and objectives of the organization. | Educate Employees: Provide comprehensive training to employees on fraud risks and prevention measures. | Promote a Culture of Awareness: Foster a culture of awareness and vigilance to encourage employees to actively participate in fraud prevention efforts. | Qualifications | Knowledge: | In-depth knowledge of the industry in which the organization operates, including understanding common fraud schemes and risks specific to that industry. | Familiarity with relevant laws, regulations, and compliance requirements related to fraud, privacy, and data protection. | Familiarity with fraud detection tools, data analytics software, and other relevant technologies. The ability to leverage technology for proactive fraud prevention is crucial. | Understanding of cybersecurity, IT security, and knowledge of technologies used in fraud prevention(i.e : machine learning and artificial intelligence) | Knowledge of various fraud detection techniques and algorithms to design effective fraud detection tools. | Technical | Python or JavaScript | Understanding of anomaly detection methods and their application in fraud detection. | Strong ethical judgment and integrity, as fraud managers often deal with sensitive information and investigations. | Skills | Programming And CodingFraud Risk Management | Other Information | Added Value | Fraud Prevention and Detection Certifications: Certifications such as Certified Fraud Examiner (CFE) or Certified Information Systems Security Professional (CISSP) with a focus on fraud can be beneficial. | Programming Certifications (Optional): Depending on the programming languages used, certifications in Python (e.g., Python Institute's PCAP) or JavaScript could enhance qualifications.","[""Python"", ""JavaScript"", ""Machine Learning""]"
System Analyst (Contract Base),https://id.jobstreet.com/id/job/91844047?type=standard&ref=search-standalone&origin=cardTitle#sol=40db404f9a796b7ae0fdf9b2c27e45ecec75a391,PT Mitra Solusi Telematika,Jakarta Raya,"Requirement: | Candidate must possess at least Minimum Bachelor’s degree in Business Studies/Management, Computer Science/Information Technology, Mathematics. | Minimum 3 years of working experience as a System Analyst | Strong understanding of SDLC (Software Development Life Cycle) | Understanding of system integration and APIs (REST, SOAP) | Experience in writing BRD, FSD, and TSD documentation | Excellent communication and presentation skills | Strong analytical thinking and attention to detail | Knowledge/ experienced with AI & Data Analytics is a plus | Knowledge/ experience as Software Developer is a plus | Skills : UML, Database Design & SQL Queries | Job Description: | Brainstorm requirements a solution needs with business users | Gain an understanding of the business processes relevant to the solution goals | Gain an insight from the data that relevant to the business requirements | Create functional and technical specification documents | Design business processes and system workflows using tools such as UML, BPMN, or flowcharts. | Collaborate with developers, QA teams, and project managers to ensure proper implementation | Construct Digital & Analytics solution | Present fact, data, business processes, solution and insight to the business users","[""SQL"", ""QA""]"
Information Technology Business Analyst,https://id.jobstreet.com/id/job/91694657?type=standard&ref=search-standalone&origin=cardTitle#sol=7798c37deab58e22983ee728aa9e8b1907472862,PT Lentera Bangsa Benderang,Jakarta Barat,"Responsibilities | Create innovations and contribute significantly to independent progress. | Analyze potential risks and issues within a project. | Develop a | Functional Specification Document (FSD) | as the foundation for program development. | Organize data and define requirements by translating | business requirements into functional requirements | . | Analyze user and business needs. | Collaborate with developers to provide the best solutions for users. | Prepare documentation of business processes, system functionalities, and test scenarios. | Coordinate effectively between users and developers. | Requirements | Minimum Qualifications | Bachelor’s degree | in IT, Information Systems, or other relevant fields. | Excellent communication and interpersonal skills. | Minimum of | 3 years of experience | as an | IT Business Analyst | or in an equivalent role. | Proactive, disciplined, responsible, detail-oriented, and well-organized. | Ability to work both independently and as part of a team, and coordinate with cross-functional teams. | Strong analytical skills with the ability to provide input and ideas for team improvements. | Required Skills | Strong capability in | business process analysis and documentation | using diagrams such as Flowchart, Entity Relationship Diagram (ERD), Use Case, Activity Diagram, Sequence Diagram, etc. | Proficiency in | SQL Server (Structured Query Language) | and | Microsoft Visio | . | Solid understanding of | Agile methodology | , including working with | EPICs, User Stories, and backlog refinement | . | Knowledge of | system integration concepts and technical needs | , including | APIs, file transfer methods, and related data exchange mechanisms | . | Eagerness to learn new things and explore new tools. | Additional Skills | Strong technical abilities. | Ability to lead or manage a team. | Work Arrangement | Employment type: Contract | Contract duration: 12 months (extendable) | Location: West Jakarta | Work type: On-site/Work from Office (WFO) | Expected onboard: ASAP, immediate joiners are preferred","[""SQL"", ""Agile""]"
Quality Assurance Automation Engineer,https://id.jobstreet.com/id/job/91563623?type=standard&ref=search-standalone&origin=cardTitle#sol=76a70a614013a00af3c558c690d2c25a53873e82,PT Lentera Bangsa Benderang,Jakarta Selatan,"Requirements | Bachelor's degree | in IT, Computer Science, or equivalent | Minimum | 3 years of experience | in QA/Software Automation Testing | Strong communication skills and detail-oriented | Able to work under target and in a fast-paced environment | Proficient in creating test cases, test scenarios, and defect reports | Understanding of | SDLC | and | STLC | Familiar with | project management tools | (e.g., JIRA) | Familiar with | test automation tools | (e.g., TestRail, Postman, Selenium, JMeter, Jenkins) | Experience in testing | APIs, UI, and/or mobile applications | Automation testing experience is a plus | Strong analytical thinking and problem-solving abilities | Communicative and capable of working within cross-functional teams | Recruitment Stages | Administration Screening | HR Interview | User Interview & Psychological Assessment | Contract Processing | Onboarding | Work Arrangement | Location: South Jakarta | Working model: Work from Office (WFO) | Employment: 3-month contract | (extendable)","[""Jenkins"", ""Postman"", ""QA""]"
ENGINEERING WEB DEVELOPER SERANG,https://id.jobstreet.com/id/job/91514412?type=standard&ref=search-standalone&origin=cardTitle#sol=7a1c41efb4bb52099c8b6e9104d80f425d5ad393,PT Indonesia Multi Colour Printing (PT IMCP),Serang,"Requirements : | 1.Diploma/Bachelor Degree Computer or Informatic System or Autoamtion of Engineering | 2.Having experience 1 year working as WEB Developer or Software Engineer | 3.Understanding and have good skill pf MySQL, MARIADB, LAN, WAN | 4.Having experience working with team or individual as WEB Developer, especially working for Automation Machine creator | 5.Placement : | SERANG ,BANTEN","[""MySQL""]"
Junior Test Automation Engineer,https://id.jobstreet.com/id/job/88385064?type=standard&ref=search-standalone&origin=cardTitle#sol=852a8cf5f0694c128b83b636467d50d842fd5b51,EY,Wonokromo,"At EY, we’re all in to shape your future with confidence. | We’ll help you succeed in a globally connected powerhouse of diverse teams and take your career wherever you want it to go. | Join EY and help to build a better working world. | The opportunity | Our EY Consulting ambition is to become the world's leading transformation consultants, trusted to help our clients generate long-term value. We're building world-class capabilities in business, technology and people consulting to help us deliver on EY's purpose of building a better working world — our firm's broader ambition to become the world's most trusted, distinctive professional services organization. | Our clients are at the heart of our new strategy. We're focused on solving the key issues of our client buyers, building deeper relationships, and making a greater impact. We're introducing a new go-to-market narrative — Transformation Realized™ — to help us harness the core drivers of transformation that will create long-term value for our clients. | To achieve this, we are seeking for Test Automation Engineer with specialized Katalon expertise to join our Transformation Realized™ Consulting practice. Our team is part of EY's Central, Eastern and Southeastern Europe & Central Asia (CESA) cluster, delivering market leading services to organizations across industries in Cyprus and internationally. | The transformation imperative is urgent, challenging and opportunity-rich, interested to join us? | Your key responsibilities: | As a Test Automation Engineer - Katalon Specialist, you will be responsible for designing, implementing, and maintaining automated testing solutions across our client engagements. Your role will span the entire automation lifecycle from framework design to CI/CD integration and test orchestration. | Test Automation Framework Development | Design and implement automated test frameworks using Katalon Studio as the primary automation platform | Develop and maintain test scripts for Web, Mobile, and API testing | Implement data-driven and keyword-driven testing approaches within Katalon | CI/CD & DevOps Integration | Configure and manage test execution through Katalon Runtime Engine for CI/CD pipeline integration | Collaborate with DevOps teams to integrate Katalon tests with Git and CI/CD pipelines | Work independently to configure Katalon projects with version control systems (Git/GitLab) | Test Orchestration & Cloud Execution | Set up and maintain automated test scheduling through Katalon TestOps for test orchestration and reporting | Configure cloud-based test execution using Katalon TestCloud for cross-browser and cross-platform testing | Test Planning & Quality Assurance | Contribute to test strategy, planning, and execution across project lifecycles | Develop and execute detailed test cases covering both functional and non-functional requirements | Use defect tracking tools (Azure DevOps, Jira) to log, monitor, and manage reported issues | Document and report defects clearly, including detailed steps to reproduce and relevant logs or screenshots | Documentation & Stakeholder Communication | Maintain up-to-date test documentation, including test cases, test plans, and test results | Ensure clear and consistent communication with all stakeholders throughout the testing lifecycle | Collaborate effectively with cross-functional teams, including both technical and non-technical stakeholders | Skills and attributes for success: | Experience & Education | 2-4 years of hands-on experience in test automation | Minimum 6 months of practical experience with Katalon Studio for test automation | Bachelor's degree in Computer Science, Information Systems, Engineering, or related field (preferred) | Katalon Studio Expertise | Proficiency with Katalon Studio for creating and maintaining test scripts (Web, Mobile, API) | Strong understanding of Katalon's architecture including Test Objects, Keywords, and Data Files | Understanding of Groovy scripting within Katalon context | Programming & Automation Skills | Strong experience in developing automated test scripts using at least one programming language (Java, JavaScript, or Python) | Experience with additional automation tools: Selenium WebDriver, Playwright, RestAssured, TestNG, JUnit | Skilled manual tester using Chrome DevTools and Postman for API testing | Version Control & Integration | Experience with Git version control and repository management | Ability to work independently in configuring Katalon projects with Git/GitLab integration | Testing Methodologies & Tools | Experience with bug/defect tracking tools (Azure DevOps, Jira) | Solid understanding of the software development lifecycle (SDLC) and Agile methodologies | Strong interest in shift-left testing and AI-powered testing approaches | Soft Skills & Work Style | Strong problem-solving skills and ability to troubleshoot technical issues independently | Excellent command of English, both written and spoken | Self-driven and flexible, can work autonomously with proven work ethic | Team player who enjoys working with people from different backgrounds and disciplines | It will be a plus if you have: | Advanced Katalon Features | Familiarity with Katalon's Smart Wait, Self-Healing mechanisms, and AI-powered features | Knowledge of TestCloud tunnel configuration for private/local testing | Understanding of Katalon's integration with test management platforms (e.g., Xray, Zephyr, TestRail) | Specialized Testing Approaches | Knowledge of BDD/Cucumber integration with Katalon | Experience with mobile testing using Appium through Katalon | Experience with performance testing using Katalon or JMeter | Advanced CI/CD Integration | Experience integrating Katalon with CI/CD pipelines using Docker containers | Hands-on experience with Jenkins, GitLab CI, or Azure DevOps pipelines for test automation | Certifications | Relevant industry certifications in software testing or automation (e.g., ISTQB, Katalon certification) | What we offer you | At EY, we'll develop you with future-focused skills and equip you with world-class experiences. We'll empower you in a flexible environment, and fuel you and your extraordinary talents in a diverse and inclusive culture of globally connected teams. Learn more. | In addition to a competitive salary, our benefits include but are not limited to: | 13th salary | Provident Fund | Private Medical and Life Insurance | Flexible working arrangements (hybrid work and flexible work schedule) | Friday afternoon off | EY Tech MBA and EY MSc in Business Analytics | EY Badges - digital learning certificates | Mobility programs (if interested to work abroad) | Paid Sick Leave | Paid Paternity Leave | Yearly wellbeing days off | Maternity, Wedding and New Baby Gifts | EY Employee Assistance Program (EAP) (counselling, legal and financial consultation services) | About EY | EY | Building a better working world | EY exists to build a better working world, helping to create long-term value for clients, people and society and build trust in the capital markets. | Enabled by data and technology, diverse EY teams in over 150 countries provide trust through assurance and help clients grow, transform, and operate. | Working across assurance, consulting, law, strategy, tax and transactions, EY teams ask better questions to find new answers for the complex issues facing our world today. | #betterworkingworld | If you can demonstrate that you meet the criteria above, please contact us as soon as possible. | The exceptional EY experience. It’s yours to build.","[""Python"", ""Java"", ""JavaScript"", ""Go"", ""Azure"", ""Docker"", ""Git"", ""GitLab"", ""CI/CD"", ""Jenkins"", ""API"", ""Postman"", ""Agile"", ""Software Testing""]"
"Software Engineer, Fullstack",https://id.jobstreet.com/id/job/91047825?type=standard&ref=search-standalone&origin=cardTitle#sol=c50be1c4ee493f371ab1466804c681c82a2ca12e,Super Bank Indonesia,Jakarta Raya,"About the Role | We are seeking talented and passionate engineers to join our team, you will have opportunities to work on multiple backend services as well as webapps. It is very important that our team members take initiative to identify problems and have the right mindset and skill sets to solve them. | Work Responsibilities | Design and enhance cutting edge services in GO language setting a high standard for availability, scalability, latency, and efficiency of Grab's range of products | Build and deploy performant modern web applications in React, Redux, Webpack, ES6, and Flow | Work with the engineering team to explore and create new design/architectures geared towards scale and performance | Participate in code and design reviews to maintain our high development standards | Engage in service capacity and demand planning, software performance analysis, tuning, and optimization | Collaborate with product and experience teams to define and prototype feature specifications | Work closely with infrastructure team in building and scaling back-end services as well as performing root cause analysis investigations | Design, build, analyze and fix large-scale systems | Learn full-stack performance tuning and optimization | Debug and modify complex, production software that serve millions of users in Southeast Asia | Job Requirements | A degree in Computer Science, Software Engineering, Information Technology or related | fields | 8+ years of experience in software engineering in a distributed systems environment | Strong Computer Science fundamentals in algorithms and data structures | Familiarity with running large scale web services; understanding of systems internals and networking are a necessary | Strong understanding of system performance and scaling | Possess excellent communication, sharp analytical abilities with proven design skills, able to think critically of the current system in terms of growth and stability | Strong programming skills in Java / Scala / Python and Javascript but willing to work on Golang","[""Python"", ""Java"", ""JavaScript"", ""Go"", ""Golang"", ""React"", ""Networking""]"
FULL STACK DEVELOPER,https://id.jobstreet.com/id/job/91409850?type=standard&ref=search-standalone&origin=cardTitle#sol=be07566351dcb7288ce5f27d08d58136fb02081f,PT Winnersumbiri Knitting Factory,Tangerang,"MAJOR TASKS & RESPONSIBILITIES : | Design, develop, and maintain internal web-based systems. | Develop integrated backend and frontend. | Create an efficient database structure. | Write clean, tested, and documented code. | Optimize performance and security. | Collaborate with the business team. | REQUIREMENTS : | Bachelor's degree in Informatics Engineering/Information Systems/Computer Science or a related field. | Fluent in English (Spoken adn wrotten). | Minimum 1 year of experience in developing web-based Management Information Systems. | Have a knowledge in Modern PHP 8.3+, SQL, semantic HTML5, JavaScript ES6+, and CSS modern (Flexbox, Grid). | Involved such as ERP/CRM/HRIS or similar project. | Experienced in using CakePHP, Laravel, framework version 4.x or newer. | Involved or experienced developing websites based on CMS (such as WordPress or Drupal). | Problem solver, able to work independently and in a team, as well as adaptive to changes and communicative","[""SQL"", ""JavaScript"", ""CSS"", ""PHP"", ""Laravel""]"
Fullstack Developer,https://id.jobstreet.com/id/job/91598216?type=standard&ref=search-standalone&origin=cardTitle#sol=94fafed372243b04b2c420468776d5d5faef69ab,PT Yayasan utama kasih,Kebayoran Lama,"""Kualifikasi Teknis (Hard Skills)1. Penguasaan Framework: Mahir menggunakan library/framework modern seperti React.js, Vue.js, atau Angular serta menguasai MVC .Net dan .Net Core .2. Dasar Web: Pemahaman mendalam tentang HTML5, CSS3 (SASS/LESS) , dan JavaScript (ES6+).3. Server-side: Menguasai salah satu bahasa backend utama seperti Node.js (Express), Python (Django/FastAPI), PHP (Laravel), atau Go serta .Net4. Manajemen Database: Pengalaman bekerja dengan database PostgreSQL, MySQL, SQL Server.5. API Development: Mampu merancang, mendokumentasikan, dan mengintegrasikan RESTful API .6. Reporting : Menguasai pembuatan reporting dengan menggunakan Crystal Report,Reporting Services .7. Version Control: Mahir menggunakan Git (GitHub/GitLab/Bitbucket).8. Cloud & Deployment: Familiar dengan layanan cloud seperti AWS, Google Cloud, atau Azure .Kualifikasi Non -Teknis (Soft Skills)1. Problem Solving: Kemampuan menganalisis masalah kompleks dan memecahkannya menjadi solusi teknis yang efisien.2. Adaptabilitas: Cepat belajar teknologi baru .3. Komunikasi: Mampu menjelaskan konsep teknis kepada user, serta dapat berkomunikasi yang baik dengan sesama anggota tim IT maupun dengan user.4. Detail -Oriented: Memiliki perhatian tinggi terhadap kualitas kode, keamanan data, dan performa aplikasi.Persyaratan Pengalaman & Pendidikan1. Gelar Sarjana (S1) di bidang Teknik Informatika, atau Sistem Informasi .2. Pengalaman kerja minimal 5 tahun sebagai Fullstack Developer.3. Memiliki portofolio proyek yang bisa ditunjukkan (link GitHub atau website hidup).4. Pengalaman di bidang finance/banking""
- - Berpengalaman- S1- Tidak ada batasan usia- Terima kandidat tanpa foto diri - Terima kandidat dari mana saja","[""Python"", ""SQL"", ""JavaScript"", ""PHP"", ""Go"", ""React"", ""Vue"", ""Angular"", ""Node.js"", ""Express"", ""Laravel"", ""Django"", ""FastAPI"", ""AWS"", ""Azure"", ""Git"", ""GitHub"", ""GitLab"", ""MySQL"", ""PostgreSQL"", ""API""]"
Product Owner,https://id.jobstreet.com/id/job/91517475?type=standard&ref=search-standalone&origin=cardTitle#sol=67da8548e357503ef0bf028d3369b09ef31e88c4,PT Mandiri International Technology,Jakarta Raya,"Job Description | Define product vision, roadmap, and strategy aligned with business goals | Gather and analyze business requirements from stakeholders | Translate business requirements into product backlog, user stories, and acceptance criteria | Prioritize product backlog based on business value and impact | Collaborate with engineering, design, and business teams to deliver product features | Monitor product performance and recommend improvements | Conduct product testing and ensure quality before release | Facilitate sprint planning, grooming, and review sessions | Communicate product updates and progress to stakeholders | Identify risks and propose mitigation strategies | Minimum Qualifications | Minimum 3 years of experience as Product Owner / Product Manager / Product Analyst | Experience managing end-to-end product lifecycle | Strong understanding of Agile/Scrum methodology | Experience creating product backlog, user stories, and acceptance criteria | Strong analytical and problem-solving skills | Excellent communication and stakeholder management skills | Experience working with cross-functional teams (Engineering, QA, Business, UX) | Familiarity with product management tools (Jira, Confluence, etc.) | Nice to Have (Plus Points) | Experience handling Gold / Precious Metals (Emas) products | Experience in Banking / Financial Services industry | Understanding of digital banking products | Experience working with regulatory or compliance requirements | Knowledge of data analysis and product metrics","[""Data Analysis"", ""Agile"", ""Scrum"", ""QA""]"
Junior Backend Developer,https://id.jobstreet.com/id/job/87488097?type=standard&ref=search-standalone&origin=cardTitle#sol=77cf45804705aca6cc8b931510ad452074acafda,PT. Brajakara Teknologi Media,Bandung,"Minimal lulusan SMK/SMA/D3/S1 | Menguasai CSS, HTML, JS, Python, Django (Nilai Plus) | Terbiasa dengan environment Linux | Mampu bekerja dalam tim maupun individu | Memiliki laptop/PC pribadi | Jujur, disiplin, dan bertanggung jawab | Onsite di Bandung | Kirim CV/Resume ke email dengan Subject: [Nama] – Junior Backend Developer. | Contact Person: | 0821-2033-9983 | .","[""Python"", ""HTML"", ""CSS"", ""Django"", ""Linux""]"
Technical Consultant - East Java based,https://id.jobstreet.com/id/job/91787278?type=standard&ref=search-standalone&origin=cardTitle#sol=3872a50bd8c854dd3e07a71d73e257db05d4c89a,PT Cemerlang Tunggal Intikarsa (CTI Group Jakarta),Surabaya,"Key Responsibilities | Solution Design: | Able to design end-to-end solutions involving data center hardware, networking stacks, and multi-layered security frameworks. | Technical Presentations: | Conduct high-impact product demonstrations and technical presentations for both technical staff and sales audiences. | Proof of Concept (PoC): | Manage and execute PoCs to validate that proposed solutions meet the customer’s technical and business requirements. | Proposal & RFP Support: | TAble to work on RFPs/RFIs, ensuring all technical requirements (networking, security, compliance) are accurately addressed. | Market Insight: | Stay ahead of trends in technology like AI driven architecture. | Technical Qualifications | Fresh Graduate of Bachelor Degree in Informatics Engineering / Telecommunication / Computer Engineering | Have basic knowledge in Information Technology (data center & IT Infrastructure, Core Networking, Security, Modern Operations) | Willing to work mobile across Jawa Timur | Preferred Certifications | Cisco (CCNA/CCNP), Palo Alto (PCNSA/PCNSE), or Fortinet (NSE).","[""Networking"", ""Cisco"", ""CCNA""]"
Head of IT,https://id.jobstreet.com/id/job/90233067?type=standard&ref=search-standalone&origin=cardTitle#sol=f609dc7816b657a0fd0a5ac3e2a64e3f0a990b07,WireHire,Jakarta Raya,"We are representing a well-established manufacturing company in the edible oils and food ingredients industry, supplying products to both domestic and international markets. As the business continues to scale and modernize its operations, we are looking for a Head of IT to lead technology strategy, digital transformation, and IT governance across the organization. | Key Responsibilities | Lead and define the IT strategy and roadmap aligned with business objectives, operational excellence, and growth plans | Oversee IT infrastructure, applications, ERP systems, cybersecurity, and data management across head office and manufacturing facilities | Drive digital transformation initiatives, including system integration, automation, and process improvement within manufacturing, supply chain, finance, and commercial functions | Ensure IT governance, policies, and compliance, including data security, risk management, and system reliability | Manage IT budgets, vendors, and external partners, ensuring cost efficiency and service quality | Lead, mentor, and develop the internal IT team, fostering accountability and continuous improvement | Act as a strategic partner to senior management, translating business needs into scalable technology solutions | Requirements | Bachelors degree in Information Technology, Computer Science, Engineering, or related field | 10+ years of experience in IT, with at least 3–5 years in a senior leadership role (Head of IT / IT Manager / IT Lead) | Strong experience within manufacturing, FMCG, food processing, or industrial environments | Hands-on exposure to ERP systems, infrastructure management, cybersecurity, and IT project delivery | Proven track record in leading digital transformation or system modernization initiatives | Strong leadership, stakeholder management, and communication skills | Experience working with factories / plants / multi-site operations is highly preferred | Why This Role? | Strategic leadership role with direct impact on business operations and efficiency | Opportunity to modernize IT in a growing manufacturing environment | High visibility role working closely with top management | Competitive remuneration and long-term career potential",[]
Data Engineer,https://id.jobstreet.com/id/job/87275279?type=standard&ref=search-standalone&origin=cardTitle#sol=8afa445068a449e4c66b7bb32312678ab52fa708,Vida,Jakarta Raya,"At VIDA we’re building the future of digital identity. As a Data Engineer you’ll work across the stack—from platform and infrastructure to data pipelines and end-user tooling. You’ll help us modernize our batch ETLs and lead our push into streaming and real-time fraud detection. We run on AWS and make extensive use of Scala Spark, dbt, and Terraform. | Responsibilities | Build and expose the data lake/lakehouse so teams can understand business and product performance and make better decisions. | Design and evolve a data platform that enables scientists and analysts to query, model, and ship features and product metrics. | Develop scalable and reliable batch and streaming pipelines that ingest from varied sources and land trusted datasets. | Maintain and fix existing ETLs, improving reliability, observability, and cost while planning safe backfills and replays. | Model curated layers and maintain transformation logic (e.g., dbt), including testing, documentation, and data quality. | Build with Infrastructure as Code (e.g., Terraform) and contribute to CI/CD and deployment practices. | Partner with Engineering, and Data Science to deliver low-latency signals and features for real-time decisioning. | Contribute to internal tools, reusable components, and simple dashboards that unblock self-service. | Requirements | Solid engineering foundation with 5+ years of relevant experience in data engineering and/or distributed systems. | Hands-on work building data pipelines (batch and/or streaming) using at least one distributed framework (e.g., Spark, Kafka, Flink). | Comfortable with SQL and a transformation framework (e.g., dbt or similar). | Familiarity with AWS services for data (any mix of S3, EMR/Glue, Kinesis/MSK, Lambda, Redshift/Athena) or equivalent cloud experience. | Exposure to workflow orchestration (e.g., Airflow). | Experience using Terraform (or similar IaC) to manage data/platform resources. | Ownership mindset, focus on reliability, and enjoyment of collaborating in a fast-moving environment. | What are we trying to solve? | Billions of people still cannot securely prove their identity. Without it, they’re shut out of education, healthcare, finance, and civic participation. We believe this must change—and that digital identity should be trustworthy, private, and accessible to everyone. | At VIDA, we’re creating a frictionless digital identity system that meets the needs of our time and works anywhere, for everyone. | Why are we solving this problem? | Global initiatives like the UN and World Bank’s ID4D aim to provide legal identity for all by 2030. We expect digital identity to become a basic right, and we want VIDA to help lead that future. | Who are we? | We’re a mission-driven, pragmatic team motivated by real-world impact—from preventing fraud and corruption to unlocking fair access to essential services. If that resonates with you, we’d love to talk.","[""SQL"", ""AWS"", ""CI/CD"", ""Data Engineering"", ""Spark""]"
IT Business Analyst (Treasury / Front Arena Banking experience),https://id.jobstreet.com/id/job/91795639?type=standard&ref=search-standalone&origin=cardTitle#sol=a846b54e87be5a39db46601c3e448a74912d946f,PT Appfuxion Consulting,Jakarta Raya,"IT Technical BA (spesifik yang punya pengalaman di Treasury atau Front Arena banking). | IT Business Analyst | Requirement: | 1. Analisis Kebutuhan Bisnis Treasury | Melakukan analisis kebutuhan bisnis dari unit kerja Treasury yang mencakup: | Front Office (dealing, transaksi treasury) | Middle Office (risk, limit, valuation) | Back Office (settlement, confirmation, accounting interface) | Mengidentifikasi kebutuhan bisnis terkait proses treasury, baik untuk sistem baru maupun enhancement sistem existing. | Memastikan kebutuhan yang dianalisis selaras dengan kebijakan internal serta praktik      operasional treasury bank. | 2. Penyusunan dan Pengelolaan Dokumen Requirement | Menyusun dokumen kebutuhan bisnis dan fungsional secara terstruktur dan      terdokumentasi, antara lain: | Business Requirement Document (BRD) | Functional Specification Document (FSD) | Memelihara konsistensi dan perubahan dokumen requirement sesuai dengan perkembangan kebutuhan proyek. | Mendukung proses validasi dan persetujuan (sign‑off) requirement oleh stakeholder      terkait. | 3. Business Process Analysis dan Improvement | Melakukan pemetaan proses bisnis treasury dalam bentuk: | As‑Is Process | To‑Be Process | Mengidentifikasi gap, risiko, serta potensi perbaikan proses bisnis. | Memberikan rekomendasi perbaikan proses yang dapat didukung oleh sistem informasi. | 4. Koordinasi dan Komunikasi dengan Stakeholder | Menjadi penghubung antara unit bisnis Treasury dengan tim IT (Developer, QA,      Infrastructure) maupun pihak vendor bila diperlukan. | Memfasilitasi workshop, diskusi, dan klarifikasi kebutuhan bisnis serta solusi sistem. | Menyusun notulen meeting dan mendokumentasikan keputusan penting terkait      requirement. | 5. Dukungan pada Design dan Pengembangan Solusi | Memberikan klarifikasi requirement kepada tim pengembang selama fase desain dan      development. | Memastikan solusi yang dirancang telah memenuhi kebutuhan bisnis dan fungsional yang disepakati. | Membantu mengidentifikasi dampak perubahan (change request) terhadap proses dan      sistem treasury. | 6. Dukungan Testing dan Implementasi | Menyusun skenario dan test case untuk pelaksanaan User Acceptance Test (UAT). | Mendukung user Treasury selama proses pengujian sistem. | Memvalidasi hasil pengujian terhadap requirement yang telah disepakati. | Memberikan dukungan selama proses implementasi dan awal operasional (go‑live) sistem.","[""Go"", ""QA""]"
Sr. System Analyst,https://id.jobstreet.com/id/job/91388659?type=standard&ref=search-standalone&origin=cardTitle#sol=52efa37075516519d5b00b128199251297ed06cc,"Asiacruit BPO, Inc",Kebon Jeruk,"Key Responsibilities: | Perform technical and engineering tasks to support the team in achieving the company’s business objectives. | Lead, manage, and mentor the technical team in system development projects. | Design and enhance system architecture to improve efficiency, scalability, flexibility, and usability of company products. | Collaborate with technical teams to establish benchmarks, standards, and best practices for non-functional requirements. | Partner with users and stakeholders to understand business requirements and translate them into technical specifications. | Develop tools, scripts, and resources to improve team productivity and technical processes. | Maintain a deep understanding of software architecture, operating systems, and networks to ensure system reliability. | Qualifications: | At least 4 years of combined experience as a System Analyst or in a related role, including 2 years as a software developer, engineer, or programmer. | Proven experience in planning, designing, estimating, and executing software development projects from start to delivery. | Background in leading technical teams (3–5 members), mentoring team members, and ensuring output aligns with business goals. | Strong experience in business and technical analysis, converting business requirements into clear technical documentation. | Proficiency with analytical and documentation tools such as JIRA, Confluence, and UML diagrams. | Strong written and verbal communication skills, with the ability to present technical concepts clearly to non-technical stakeholders. | Solid understanding of information technology, software development frameworks, distributed systems, and emerging tech trends. | Hands-on experience with DevOps practices (CI/CD pipelines, monitoring, and deployment). | Familiarity with SDLC, Agile methodologies, and the Scrum framework. | Strong analytical mindset and problem-solving skills in fast-changing environments.","[""CI/CD"", ""Agile"", ""Scrum""]"
